business_id	name	full_address	city	state	latitude	longitude	stars	review_count	open	category
MN0OLvP8i0SirMJ7AMuMzA	Pizza Rock	201 N 3rd St - Downtown - Las Vegas, NV 89101	Las Vegas	NV	36.1718292	-115.142006	4	384	t	Restaurants
qGffC4h6UOTSkLhzjj59FQ	Braddah's Island Style	2330 S Rainbow Blvd - Westside - Las Vegas, NV 89146	Las Vegas	NV	36.1462173	-115.242485	5	278	t	Restaurants
G9kP3YiSNPfjbCbvorTDEQ	Potato Barn	7000 E Mayo Blvd - Phoenix, AZ 85374	Phoenix	AZ	33.6554985	-111.929916	3	4	t	Shopping
u2PL3uLmwF2HBldVeouFxA	Living Spaces	16275 N Scottsdale Rd - Scottsdale, AZ 85260	Scottsdale	AZ	33.6338043	-111.925346	3	40	t	Shopping
YeFdVd9zmNWQYirgQS-NaQ	T- Mobile	2815 S Alma School Rd - Chandler, AZ 85286	Chandler	AZ	33.2624817	-111.857567	3	4	t	Shopping
iQ7zpXQfcRE3Ld5tjMKzJQ	H&M	1300 W Sunset Rd - Henderson, NV 89014	Henderson	NV	36.0682411	-115.045074	4	7	t	Shopping
Q5Kz97C8UUh3vEOCVVFvFw	One Love Vapors	6814 W Cheyenne Ave - Northwest - Las Vegas, NV 89108	Las Vegas	NV	36.2186508	-115.242996	5	12	t	Shopping
OwBPjUz2o0J5K3DzcHkBtg	Soho Japanese Restaurant	7377 S Jones Blvd - Ste 116 - Southwest - Las Vegas, NV 89139	Las Vegas	NV	36.0552444	-115.225868	5	424	t	Restaurants
kSTs0hYF0tFsiGj7aiMDYA	Foxtail Salon	115 W 6th St - Ste 101 - Tempe, AZ 85281	Tempe	AZ	33.4241295	-111.941849	5	27	t	Beauty_and_Spas
0ZeqT7wJrXHMLdfIiYO69w	Sol y Luna Beauty Studio	901 S Rancho Dr - Ste 6 - Downtown - Las Vegas, NV 89106	Las Vegas	NV	36.1604996	-115.172371	5	6	t	Beauty_and_Spas
bb9edeoz_hmC6vSHYOU8kA	JR CUTS	804 E Indian School - Phoenix, AZ 85014	Phoenix	AZ	33.4949226	-112.063843	5	8	t	Beauty_and_Spas
SqtqHxqNcwwH8rv4XB3Q1w	Lucky Day Nails & Spa	13560 W Van Buren St - Ste B104 - Goodyear, AZ 85338	Goodyear	AZ	33.4509773	-112.351616	4	4	t	Beauty_and_Spas
dfOFgjhuEp5GdHJhVzjOAA	Bali Foot Spa	5599 Spring Mountain Rd - Chinatown - Las Vegas, NV 89146	Las Vegas	NV	36.1253166	-115.218315	4	79	t	Beauty_and_Spas
bp_pR4yFDKGyJwQkrMFWQQ	The Nail Room, LLC	15425 N Scottsdale Rd - Ste 110 - Scottsdale, AZ 85254	Scottsdale	AZ	33.6263428	-111.924728	4	55	t	Beauty_and_Spas
DJMC1HD4XEeaJaWlR6ISBw	Buddha Bar | Nails & Threading	1690 W Sunset Rd - Ste 103 - Henderson, NV 89014	Henderson	NV	36.0645027	-115.05954	5	130	t	Beauty_and_Spas
2tP7IwNgrcLepEj0wUh-Dw	My Pink Hare	Southeast - Las Vegas, NV 89120	Las Vegas	NV	36.0833359	-115.099976	5	8	t	Beauty_and_Spas
fMyk-uQgPSMIxp9N5gn2Uw	Nails 63	3769 E Washington Ave - Mayfair Park - Madison, WI 53704	Madison	WI	43.1180573	-89.3215408	4	10	t	Beauty_and_Spas
XAWDT6cv5aADi-TG2rKyFw	Professor Nails & Spa	10470 S Decatur Blvd - Southwest - Las Vegas, NV 89141	Las Vegas	NV	35.9991951	-115.206512	4	62	t	Beauty_and_Spas
DpboR9RGiOsjRdgP2_m0pw	Hollywood Beauty	6135 N 35th Ave - Ste 187 - Phoenix, AZ 85017	Phoenix	AZ	33.5251923	-112.131485	5	15	t	Beauty_and_Spas
k_oGELzpHDK6JrHRsCD2lQ	LOOK Style Society	6539 Las Vegas Blvd S - Ste 110-111 - Southeast - Las Vegas, NV 89119	Las Vegas	NV	36.0701714	-115.172264	5	34	t	Beauty_and_Spas
kufnnFsB28y8TbJm1o9vHw	Nike Factory Outlet	4976 Premium Outlets Way - Chandler, AZ 85226	Chandler	AZ	33.2878342	-111.97377	5	3	t	Shopping
EXpmsQhHjk7U5X1kw7Rk_Q	WinCo Foods	Santan Village - 1967 E Pecos Rd - Gilbert, AZ 85023	Gilbert	AZ	33.2951546	-111.748596	4	22	t	Shopping
LgA2Ljw4ulJkv9F-gbZeVg	First Time Vape	351 E Silverado Ranch Blvd - Ste 110 - Southeast - Las Vegas, NV 89183	Las Vegas	NV	36.0125732	-115.156334	5	17	t	Shopping
M-4pyUDq6jWwDvvoQTIS-A	TASC, Inc	2234 N 7th St - Phoenix, AZ 85006	Phoenix	AZ	33.4726944	-112.065521	1	6	t	Health_and_Medical
-TIyxSc-lLmJzunje6MD9Q	Phoenix VA Health Care System	Carl T Hayden VA Medical Center - 650 E Indian School Rd - Phoenix, AZ 85012	Phoenix	AZ	33.4967575	-112.065407	3	21	t	Health_and_Medical
IZvR2t778V-3PqopbsZdeg	SCP Chiropractic	4767 N 20th St - Phoenix, AZ 85016	Phoenix	AZ	33.5064888	-112.038841	5	4	t	Health_and_Medical
psMQBi2uQVN7c-Sw0xjNMw	Family Practice Specialist Ltd	4350 E Camelback Rd - Ste F100 - Phoenix, AZ 85018	Phoenix	AZ	33.5100746	-111.987839	4	22	t	Health_and_Medical
8rMSbtMFVtEien-2EfFu6w	John C. Lincoln Deer Valley Hospital	19829 N. 27th Ave. - Phoenix, AZ 85027	Phoenix	AZ	33.6659546	-112.11618	4	26	t	Health_and_Medical
QsCCPWxWqMe-0jSfryhkXg	Sonora Quest Laboratories	11209 N Tatum Blvd - Ste 185 - Phoenix, AZ 85028	Phoenix	AZ	33.5879631	-111.977737	4	4	t	Health_and_Medical
BNhnxtafzFg5D3aVBxz7jA	Mark J Woodland, DDS	4950 E Elliot Rd - Phoenix, AZ 85044	Phoenix	AZ	33.3492126	-111.975594	5	11	t	Health_and_Medical
-xfC8kvDn3TN5uhkeTT0JA	Foothills Sports Medicine Physical Therapy	15410 S Mountain Pkwy - Ste 112 - Phoenix, AZ 85044	Phoenix	AZ	33.3067207	-111.998222	4	5	t	Health_and_Medical
SHOF1J3_V1z_HjsXqnIxqA	Foothills Neurology	4530 E Muirwood Dr - Ste 111 - Phoenix, AZ 85048	Phoenix	AZ	33.3030853	-111.985306	3	13	t	Health_and_Medical
9JkAZsDK2d2ingb8Pjyp3Q	Semrad Sidney DO	4566 E Inverness Ave - Ste 202 - Mesa, AZ 85206	Mesa	AZ	33.381115	-111.734795	2	3	t	Health_and_Medical
8w48H-7HwQX-fJx1Wl8glg	Sunwest Dental Centers	2175 N Alma School Rd - Ste C-108 - Chandler, AZ 85224	Chandler	AZ	33.3384781	-111.858894	4	7	t	Health_and_Medical
K7l8kVfpCWBhQpMHEhCv5w	Goodman & Partridge	485 S Dobson Rd - Ste 200 - Chandler, AZ 85224	Chandler	AZ	33.2965469	-111.875557	1	9	t	Health_and_Medical
J6ZcTaL_4XaC7SwV1w9IOg	Southwestern Pediatrics	2730 S Val Vista Dr - Ste 161 - Gilbert, AZ 85295	Gilbert	AZ	33.3013153	-111.757782	5	6	t	Health_and_Medical
xpnNsrT8QsCIUdawnsBvoQ	Family Optometry	2950 N Dobson Rd - Chandler, AZ 85224	Chandler	AZ	33.3487778	-111.877274	5	3	t	Health_and_Medical
Hls6Cl5Wo8f1FS5ZDtntXA	Chandler Dental Health	1035 W Queen Creek Rd Suite 206 - Ste 206 - Chandler, AZ 85248	Chandler	AZ	33.260891	-111.859283	5	28	t	Health_and_Medical
NKKt_CxHCggMvuvrqJEjSA	Scottsdale/Paradise Valley YMCA	6869 E Shea Blvd - Scottsdale, AZ 85254	Scottsdale	AZ	33.5815773	-111.933121	4	14	t	Health_and_Medical
hvnNXEPHglWqRjFRtTMi9w	Paradise Valley OB-Gyn	10261 N 92nd St - Scottsdale, AZ 85258	Scottsdale	AZ	33.5790024	-111.879074	4	25	t	Health_and_Medical
BLHR4o5R4uTuRV0uY-COjg	Schwartz Laser Eye Center	8416 E Shea Blvd - Ste C-101 - Scottsdale, AZ 85260	Scottsdale	AZ	33.5832939	-111.898911	4	15	t	Health_and_Medical
PCGQnghGB0btxBaU6D70bA	George Carr, DDS & Associates	2072 E Southern Ave - Ste A103 - Tempe, AZ 85282	Tempe	AZ	33.3933945	-111.896873	5	34	t	Health_and_Medical
XVHLXkjnzZxIvyvi9VZkPg	Galleria Family Dental	715 Mall Ring Cir - Ste 200 - Henderson, NV 89014	Henderson	NV	36.0695877	-115.045914	4	4	t	Health_and_Medical
FGorBTbpa1VmLwf4nXBqPw	Ear Nose & Throat Consultants of Nevada	8530 W Sunset Rd - Ste 230 - Spring Valley - Las Vegas, NV 89113	Las Vegas	NV	36.0714493	-115.27771	3	13	t	Health_and_Medical
4vVDMWGD9pasq-KEHZY7AA	Quest Diagnostics	1701 N Green Valley Pkwy - Henderson, NV 89074	Henderson	NV	36.0358238	-115.087708	2	12	t	Health_and_Medical
79oyYc48uyR8dgwt34ukig	Paul Thompson, OD PC	Walmart Supercenter - 4505 W Charleston Blvd - Westside - Las Vegas, NV 89102	Las Vegas	NV	36.1579208	-115.203094	5	8	t	Health_and_Medical
YWIDquDD5n7L7VWD6D4mig	MountainView Hospital	3100 N Tenaya Way - Las Vegas, NV 89128	Las Vegas	NV	36.2156105	-115.249084	3	36	t	Health_and_Medical
M9iAeKY3TH-aGOYfi3Kdgw	UMC Quick Care	2031 N Buffalo Dr - Summerlin - Las Vegas, NV 89128	Las Vegas	NV	36.1976318	-115.260895	2	19	t	Health_and_Medical
PvRGbTosdScecvPlB5kVfA	Associated Dentists	1010 N Edge Trl - Verona, WI 53593	Verona	WI	43.0020714	-89.5329132	5	3	t	Health_and_Medical
Ar8BfETzZ2QRrQ8LrdcX2Q	Open Wide Dental	6520 N 7th Ave - Ste 1 - Phoenix, AZ 85013	Phoenix	AZ	33.5315247	-112.083008	5	27	t	Health_and_Medical
cQrDRErbvkhtz7Xbmuz0Gw	Griffin E Cipolla, DO	120 E Monterey Way - Phoenix, AZ 85012	Phoenix	AZ	33.4854965	-112.071136	4	12	t	Health_and_Medical
ecKVPeamtQ2Dvv8i68ucZw	Bethany Womens Healthcare	3660 W Bethany Home Rd - Ste A - Phoenix, AZ 85019	Phoenix	AZ	33.5239639	-112.137276	3	9	t	Health_and_Medical
43E2pI23izWmOjLd7bkb0g	Mesa Family Medical Center PC	1345 E McKellips Road - Suite 106 - Mesa, AZ 85203	Mesa	AZ	33.4514351	-111.802238	2	4	t	Health_and_Medical
TrkF3j4-uBNxkmLVQsbMtg	Abbott James L OD	1919 E McKellips Rd Ste 103 - Mesa, AZ 85203	Mesa	AZ	33.4389496	-111.800735	4	3	t	Health_and_Medical
XN4i-qZ3cFK6cqcFRD2WNQ	Chandler Valley Urgent Care	936 W Chandler Blvd - Ste 1 - Chandler, AZ 85225	Chandler	AZ	33.3064919	-111.857956	4	10	t	Health_and_Medical
piymIHE-6HFS1ODP2uFfxA	Chandler Eyecare	916 W Chandler Blvd - Ste 1 - Chandler, AZ 85225	Chandler	AZ	33.3077583	-111.85862	5	31	t	Health_and_Medical
jhI4kxnLhK3olQ5rfCyvPQ	Eyecare Plus Scottsdale	4441 N 75 St - Scottsdale, AZ 85251	Scottsdale	AZ	33.5014229	-111.920029	5	21	t	Health_and_Medical
kJkCD-oHLpaFLeXSrgWqgw	Paradise Valley Dental Group PC	7125 E Lincoln Dr - Paradise Valley, AZ 85253	Paradise Valley	AZ	33.5306587	-111.928223	3	4	t	Health_and_Medical
S74jUZREftrfar8cs629Jw	Cardiovascular Consultants	8575 E Princess Dr - Ste 115 - Scottsdale, AZ 85255	Scottsdale	AZ	33.6453133	-111.895897	3	4	t	Health_and_Medical
t9fDDws6uSEnAm0eupcLrQ	James W Jenista, DDS	11390 E Via Linda - Ste 104 - Scottsdale, AZ 85259	Scottsdale	AZ	33.5902443	-111.834274	4	4	t	Health_and_Medical
hh2GJyfWJYojFiNAADDXSg	Tempe Dental Care	5801 S McClintock Dr - Ste 101 - Tempe, AZ 85283	Tempe	AZ	33.3707581	-111.911041	5	15	t	Health_and_Medical
JYnZna-lXy-pv8P22tloIA	Fremont Medical Center	595 W Lake Mead Pkwy - Henderson, NV 89015	Henderson	NV	36.0339508	-114.999298	3	10	t	Health_and_Medical
NQZKp0H6u2qHLOiz1990jw	Premier Dental Care	220 E Horizon Dr - Ste F - Henderson, NV 89015	Henderson	NV	36.0128517	-114.984428	5	9	t	Health_and_Medical
0_5w-MEtHerOiXf7rki08A	St. Rose Dominican Hospitals - Rose De Lima Campus	102 East Lake Mead Parkway - Henderson, NV 89015	Henderson	NV	36.0389023	-114.984505	3	18	t	Health_and_Medical
ZN8OHbdTgMLMF5WKRDC90A	Sheldon Freedman, MD	9280 W Sunset Rd - Ste 200 - Spring Valley - Las Vegas, NV 89148	Las Vegas	NV	36.0718193	-115.294899	5	4	t	Health_and_Medical
0eW24T41olc6pqK4r9FKAw	Optic Gallery	8880 W Charleston Blvd - Westside - Las Vegas, NV 89117	Las Vegas	NV	36.1601067	-115.28878	5	15	t	Health_and_Medical
n3YOqSuvd-DqvrmfKxGWog	Benjamin Glick, DMD	1070 W Horizon Ridge Pkwy - Ste 120 - Henderson, NV 89012	Henderson	NV	36.023365	-115.032532	5	4	t	Health_and_Medical
LUFA1zyso9upnRQnO2qbQA	St. Rose Dominican Hospitals - Siena Campus	3001 St. Rose Parkway - Anthem - Henderson, NV 89052	Henderson	NV	36.0045662	-115.115166	5	41	t	Health_and_Medical
bRijcLYfpRdxaABwVbeJ_A	Ziltzer Vivian Gee, MD	10200 N 92nd St - Ste 150 - Scottsdale, AZ 85258	Scottsdale	AZ	33.5785789	-111.880463	5	3	t	Health_and_Medical
elKDW2151GDdM7QC8EgWAw	VIP Adjust	Las Vegas, NV 89109	Las Vegas	NV	36.1310577	-115.173531	5	16	t	Health_and_Medical
AmrJkhuLdS_3_GQKj01WAg	Arcadia Dermatology	7331 E Osborn Dri - Ste 250 - Scottsdale, AZ 85251	Scottsdale	AZ	33.4867439	-111.924103	2	5	t	Health_and_Medical
DR1k5qCRvTFYxHGiBUJimw	Desert Jewel Obstetrics & Gynecology	3501 N Scottsdale Rd - Ste 230 - Scottsdale, AZ 85251	Scottsdale	AZ	33.4888687	-111.925751	3	10	t	Health_and_Medical
OyehKmT9fPoin5jzfJZ0Fg	Valley Endodontic Specialty Group	4141 N 32nd St - Phoenix, AZ 85018	Phoenix	AZ	33.4968529	-112.012093	5	6	t	Health_and_Medical
HvSzADIoexXueDYTD5FY2w	Comprehensive Womens Health	201 W Guadalupe Rd - Ste 310 - Gilbert, AZ 85233	Gilbert	AZ	33.3632393	-111.793694	3	4	t	Health_and_Medical
gKh7V9YKQruApSvaWUnSRw	North Scottsdale Pediatric Dentistry	14269 N 87th St - Ste 103 - Scottsdale, AZ 85260	Scottsdale	AZ	33.6154289	-111.892723	4	7	t	Health_and_Medical
SEt4A0vHXFRJE-Z-Qr9Ybg	Gilbert Center For Family & Cosmetic Dentistry	3011 S Lindsay Road - Gilbert, AZ 85296	Gilbert	AZ	33.2946243	-111.773552	5	3	t	Health_and_Medical
jdMZwzgn6A1_1gP2Wz2uwg	Arizona Associates For Reproductive Health	8573 E Princess Dr - Ste 101 - Scottsdale, AZ 85255	Scottsdale	AZ	33.645298	-111.895889	3	5	t	Health_and_Medical
Yi3XJM01p6hvXH3mLZfSIg	Prenatal Peek	1626 N 7th St - Phoenix, AZ 85006	Phoenix	AZ	33.4666862	-112.065392	5	21	t	Health_and_Medical
XU0Q4q3aJTrhgOXe5HMYdg	Angel Dentistry	21027 N Cave Creek Rd - Phoenix, AZ 85024	Phoenix	AZ	33.6773872	-112.029739	5	12	t	Health_and_Medical
mIaR-t3rLp8FeuqCbFKeuw	Desert Oasis Family Dentistry	9059 W Lake Pleasant Pkwy - Peoria, AZ 85382	Peoria	AZ	33.6735191	-112.253929	5	5	t	Health_and_Medical
pjGUK8rHXq8P4ubUoNNc5A	Integrated Associates In Medicine	1968 E Baseline Road - Tempe, AZ 85283	Tempe	AZ	33.3786774	-111.90181	5	6	t	Health_and_Medical
FydUxPwn2p1pcGNacbIIdQ	Apex Endodontics	3303 S Lindsay Rd - Ste 127 - Gilbert, AZ 85296	Gilbert	AZ	33.3116722	-111.772011	4	11	t	Health_and_Medical
H0HioNQP6kicnH5a91oIZQ	Encanto Family Dental Care	1525 W Thomas Rd - Phoenix, AZ 85015	Phoenix	AZ	33.4802589	-112.09256	5	6	t	Health_and_Medical
k50mFc8dCvmqGVkexg6iGw	Brothers Chiropractic	8060 E Gelding Dr - Scottsdale, AZ 85260	Scottsdale	AZ	33.615921	-111.907097	4	4	t	Health_and_Medical
G1F5EEUXOwjvUmgnnOgyCw	Desert Ridge Pediatric Dentistry	5315 E High St - Ste 115 - Phoenix, AZ 85054	Phoenix	AZ	33.6747894	-111.964996	5	7	t	Health_and_Medical
46Pklsv4V2dku7yY5rvhIw	David T Madder, DMD	1757 E Baseline Rd - Ste 129 - Gilbert, AZ 85233	Gilbert	AZ	33.3775826	-111.79422	5	14	t	Health_and_Medical
ZRWPkOAqJFm5p1CNlLffLA	Comprehensive Cancer Centers of Nevada	3730 S Eastern Ave - Eastside - Las Vegas, NV 89169	Las Vegas	NV	36.1212463	-115.118256	4	8	t	Health_and_Medical
TpbjNkUAeh50hSviDaATiQ	Smile Design Center	10120 S Eastern Ave - Ste 375 - Anthem - Henderson, NV 89052	Henderson	NV	36.006073	-115.110878	5	11	t	Health_and_Medical
3ZKcmh0XczhqVSkbn9ucuw	Siena Pediatrics	2847 St. Rose Pkwy - Ste 150 - Anthem - Henderson, NV 89052	Henderson	NV	36.0070763	-115.109489	4	21	t	Health_and_Medical
z-eC60_lycTCetjkN-HcRg	My Left Foot Children's Therapy	3030 S Jones Blvd - Ste 105 - Westside - Las Vegas, NV 89146	Las Vegas	NV	36.1343536	-115.224464	4	18	t	Health_and_Medical
RlSC-4lbSgMOfnb8_qEYAw	Tyler M. Christensen, DDS	10521 Jeffreys St - Ste 200 - Southeast - Henderson, NV 89052	Henderson	NV	36.000576	-115.11956	5	3	t	Health_and_Medical
NtJ7vZMnSZxPjyudmmuoHQ	Optic Gallery	2260 Village Walk Drive - Suite 108 - Anthem - Henderson, NV 89052	Henderson	NV	36.0214615	-115.087685	5	17	t	Health_and_Medical
0FE_I1Mnq3uvtCbxMrMwYA	Crowne Dental	8390 W Sahara Ave - Ste 110 - Westside - Las Vegas, NV 89117	Las Vegas	NV	36.1442757	-115.274323	5	6	t	Health_and_Medical
LUhVfCMmLaiKKGvXTVc20A	Meadows Pediatric	9030 W Cheyenne Ave - Ste 120 - Summerlin - Las Vegas, NV 89129	Las Vegas	NV	36.218708	-115.293411	4	16	t	Health_and_Medical
-pAx9xVYiJR7fUdKoQPp9g	Absolute Dental	860 S Rancho Drive - Downtown - Las Vegas, NV 89106	Las Vegas	NV	36.1609802	-115.172958	3	5	t	Health_and_Medical
-82nEX0RZoD16Bk-VdYDXw	Raw Health Vitamin Store	7445 S Durango Dr - Ste 101 - Southwest - Las Vegas, NV 89113	Las Vegas	NV	36.0535698	-115.279167	4	15	t	Health_and_Medical
j5gjpWwAVP12-WopcSo5YQ	Alfred A Thresher, DDS	9500 W Flamingo Rd - Ste 102 - Spring Valley - Las Vegas, NV 89147	Las Vegas	NV	36.1163712	-115.299118	5	4	t	Health_and_Medical
ZdemvVChUqk74CezZ9SD4g	Miracle In Progress 3D4D Ultrasound Studio - LV	4220 S Grand Canyon Dr - Ste 1 - Spring Valley - Las Vegas, NV 89147	Las Vegas	NV	36.112957	-115.305954	4	21	t	Health_and_Medical
Q6exnM7RmHdNMZqegdrmoA	Simply Dentistry	7552 E Camelback Rd - Scottsdale, AZ 85251	Scottsdale	AZ	33.5023193	-111.917999	5	58	t	Health_and_Medical
wi6-9GyhR3srZ8NodhVcDA	Sonoran Desert Dentistry	9220 E Raintree Dr - Ste 102 - Scottsdale, AZ 85260	Scottsdale	AZ	33.6193771	-111.882385	5	42	t	Health_and_Medical
W79tyu1eR9pcPquM5qFLXw	True Results of Phoenix Weight Loss Center	8360 E. Raintree Dr - Ste 120 - Scottsdale, AZ 85260	Scottsdale	AZ	33.6196098	-111.899223	3	3	t	Health_and_Medical
744lrfK9GWSFD6XwkKB5Rg	AZ Body Mechanics	5410 E High St - Ste 107 - Phoenix, AZ 85054	Phoenix	AZ	33.6763191	-111.964935	5	7	t	Health_and_Medical
HHNnxstKEjJ0ofgoKk1jSg	N8 Touch Massage and Chiropractic	21050 N Tatum Blvd Suite 114 - Ste 114 - Phoenix, AZ 85050	Phoenix	AZ	33.6778526	-111.978577	5	18	t	Health_and_Medical
whQtEKAAwtP7HAbsgYLn3w	East Valley Family Physicians	1455 W Chandler Blvd Ste A4 - Chandler, AZ 85224	Chandler	AZ	33.3223	-111.876701	3	13	t	Health_and_Medical
PCd22VEO3hrNsi_E2rh4nQ	Arizona Medical Clinic	1847 W Heatherbrae Dr - Phoenix, AZ 85015	Phoenix	AZ	33.497982	-112.099625	5	11	t	Health_and_Medical
W3jMr5dHJSe_CfzcpNGFww	Hunt Courtney A, MD	3501 N Scottsdale Rd - Ste 230 - Scottsdale, AZ 85251	Scottsdale	AZ	33.4888687	-111.925751	1	6	t	Health_and_Medical
AhP_vpSv3r8EU9_Xkej69A	Aesthetic Dentistry	8084 W Sahara Ave - Westside - Las Vegas, NV 89117	Las Vegas	NV	36.1440239	-115.267319	5	4	t	Health_and_Medical
Y8-1LzsaiNb-SdePFU2iuQ	Evan C Allen MD	2510 Wigwam Pkwy Ste 109 - Henderson, NV 89074	Henderson	NV	36.0350952	-115.097237	2	10	t	Health_and_Medical
ttTp9QDQzx6GHxnRv6Wn1w	Desert Institute of Spine Care	9339 W Sunset Rd - Spring Valley - Las Vegas, NV 89148	Las Vegas	NV	36.0696526	-115.296486	3	6	t	Health_and_Medical
1jxNxa8V0RUQaydMLTR3mw	Any Lab Test Now Las Vegas	708 N. Rainbow Blvd. - Las Vegas, NV 89107	Las Vegas	NV	36.1800346	-115.242126	4	3	t	Health_and_Medical
MMM2S_9t9_oRXsrniLJR1A	Hillcrest Dental	3350 Novat St - Ste 145 - Northwest - Las Vegas, NV 89129	Las Vegas	NV	36.2210236	-115.328674	5	13	t	Health_and_Medical
RP9-bcbJJmnWBU2GyijxsA	Tim Soder Physical Therapy	2779 W Horizon Ridge Pkwy - Anthem - Henderson, NV 89052	Henderson	NV	35.9982414	-115.109428	4	3	t	Health_and_Medical
YS69FK3Bul30xflmvYN4Xw	Cherrington Dental	7500 W Lake Mead - Ste 11 - Las Vegas, NV 89128	Las Vegas	NV	36.1972351	-115.25779	5	17	t	Health_and_Medical
Xb-cp9LxwZKGBPpwz3HoiA	Cavitybusters	6910 S Rainbow Blvd - Ste 104 - Spring Valley - Las Vegas, NV 89118	Las Vegas	NV	36.0629234	-115.242073	4	9	t	Health_and_Medical
MOkQOf8XvO4mCBvARJNQYQ	Emerge Acupuncture	123 E Baseline Rd - Ste D102 - Tempe, AZ 85283	Tempe	AZ	33.3776588	-111.937889	5	25	t	Health_and_Medical
Qnev_Q2CHjCTwX7lLsl6lA	Banner Boswell Medical Center	10401 West Thunderbird Boulevard - Sun City, AZ 85351	Sun City	AZ	33.6039391	-112.283569	3	6	t	Health_and_Medical
hkGUrbJeIAUtOQ_5mRmy9A	Quest Diagnostics	4180 S. Rainbow Blvd - Spring Valley - Las Vegas, NV 89103	Las Vegas	NV	36.1122246	-115.241798	2	13	t	Health_and_Medical
lElMV65G2sOH2X5-OvFeuQ	Take Care Clinic	3450 W Dunlap Rd - Phoenix, AZ 85051	Phoenix	AZ	33.5675735	-112.133575	4	3	t	Health_and_Medical
84c2it9SM3XajJHltybpgg	Healthy Habits Massage, LLC	13839 W Bell Rd - Ste 100 - Surprise, AZ 85374	Surprise	AZ	33.636364	-112.358276	4	13	t	Health_and_Medical
I9ej2N9lYsxQWay6EHLP2g	Massage 702 Las Vegas	3508 Victory Ave - Eastside - Las Vegas, NV 89121	Las Vegas	NV	36.1194038	-115.098701	5	30	t	Health_and_Medical
3o1YTQpduZ2WeyGzYJcEWQ	Innovative Pain Care Center	9920 W Cheyenne Ave - Ste 110 - Summerlin - Las Vegas, NV 89129	Las Vegas	NV	36.2186546	-115.311806	4	3	t	Health_and_Medical
pIQvJ9vMMCmTZF9QDK8zxg	A Woman's Place	2789 Sunridge Heights Pkwy - Ste 100 - Anthem - Henderson, NV 89052	Henderson	NV	35.9911575	-115.108452	3	14	f	Health_and_Medical
8nK5CL8OUnqc1qRDV7AZvw	Advanced Orthopedic and Sport Medicine	2451 W. Horizon Ridge Pkwy - Ste 130 - Anthem - Henderson, NV 89052	Henderson	NV	36.0054932	-115.094124	4	7	t	Health_and_Medical
CMdNwkfXQanQ3asGkNTFIA	Quan Chiropractic	3047 S Decatur Blvd - Westside - Las Vegas, NV 89102	Las Vegas	NV	36.134491	-115.20842	5	46	t	Health_and_Medical
QsaY4Ev1Abfcewol7uIaOg	Resolution Therapeutic Massage	520 University Ave - Suite 145 - Capitol - Madison, WI 53703	Madison	WI	43.0731964	-89.3943481	5	5	t	Health_and_Medical
m-32wtMGKTJe_8Z9gn_kAQ	The Mindful Way	5150 N 20th St - Ste 209 - Phoenix, AZ 85016	Phoenix	AZ	33.512558	-112.040024	5	3	t	Health_and_Medical
6xgBVwvBxN0hqOmw0fQckQ	Modern Dental Care	700 E Silverado Ranch Blvd - Southeast - Las Vegas, NV 89183	Las Vegas	NV	36.0135269	-115.145897	5	16	t	Health_and_Medical
Y3eSWKC4W9X_2HYzOvEQDw	Woolf Eye Center	1660 N Higley Rd - Ste 101 - Gilbert, AZ 85206	Gilbert	AZ	33.4013634	-111.728271	2	4	t	Health_and_Medical
Chr3qQFRdMJoeBpjvrA-Bw	Kosama Tempe	1121 W Warner Rd - Ste 106 - Tempe, AZ 85284	Tempe	AZ	33.3339615	-111.957451	5	12	t	Health_and_Medical
K0JvsZWSdz4y1EeQNINWnA	Queen Creek Back Care	20231 E Ocotillo Rd - Ste 1 - Queen Creek, AZ 85242	Queen Creek	AZ	33.2553902	-111.620193	5	3	t	Health_and_Medical
CV-HN_ZoT1vEK10wE7988g	Ryken Chiropratic and Wellness Center	610 N Alma School Rd - Chandler, AZ 85224	Chandler	AZ	33.3148613	-111.859589	5	5	t	Health_and_Medical
AaTQEcN3Tt9tspQoPDVpMg	Las Vegas Urgent Care	2901 N Tenaya Way - Ste 200 - Las Vegas, NV 89128	Las Vegas	NV	36.2136765	-115.250778	4	15	t	Health_and_Medical
C2FC_hsVG4rupRESeUnrcA	Shauna Brown Fitness	Cave Creek, AZ 85331	Cave Creek	AZ	33.8333702	-111.950706	5	5	t	Health_and_Medical
tD_X2riMnaqIiSXnZuKKxg	Comfort Dental	1130 S Country Club Dr - Ste 101 - Mesa, AZ 85210	Mesa	AZ	33.3890114	-111.844017	5	6	t	Health_and_Medical
SsWoxazfkRznqvNcBX-hDw	Kopolow & Girisgen, OD, PC	Galleria Mall - 1300 W Sunset Dr, Ste 1617 - Henderson, NV 89014	Henderson	NV	36.0666618	-115.043457	3	3	t	Health_and_Medical
yLzlhJ0Yi1MvFwAjtcXVfw	Snap On Optics	3116 W Thomas Rd - Ste 601 - Phoenix, AZ 85017	Phoenix	AZ	33.5130615	-112.126122	3	8	t	Health_and_Medical
_KYLVHfEf45FHv30J1Dc9w	XCEL Sports Clinic	9170 E Bahia Dr - Ste 109 - Scottsdale, AZ 85260	Scottsdale	AZ	33.637516	-111.883354	5	4	t	Health_and_Medical
