business_id	name	value
Xsp9Dy4PQgAssCVk2-f73w	intimate	false
Xsp9Dy4PQgAssCVk2-f73w	romantic	false
Xsp9Dy4PQgAssCVk2-f73w	trendy	false
Xsp9Dy4PQgAssCVk2-f73w	upscale	false
Xsp9Dy4PQgAssCVk2-f73w	dinner	false
Xsp9Dy4PQgAssCVk2-f73w	latenight	true
Xsp9Dy4PQgAssCVk2-f73w	breakfast	false
Xsp9Dy4PQgAssCVk2-f73w	brunch	false
Xsp9Dy4PQgAssCVk2-f73w	lunch	false
Xsp9Dy4PQgAssCVk2-f73w	dessert	false
Xsp9Dy4PQgAssCVk2-f73w	Has TV	true
Xsp9Dy4PQgAssCVk2-f73w	Good For Groups	true
Xsp9Dy4PQgAssCVk2-f73w	Outdoor Seating	false
Xsp9Dy4PQgAssCVk2-f73w	Wi-Fi	free
DjOxXobyGDwWt89q4z1twg	Alcohol	beer_and_wine
DjOxXobyGDwWt89q4z1twg	Waiter Service	true
DjOxXobyGDwWt89q4z1twg	Attire	casual
DjOxXobyGDwWt89q4z1twg	Delivery	false
DjOxXobyGDwWt89q4z1twg	Good for Kids	true
DjOxXobyGDwWt89q4z1twg	street	false
DjOxXobyGDwWt89q4z1twg	garage	false
DjOxXobyGDwWt89q4z1twg	lot	true
DjOxXobyGDwWt89q4z1twg	valet	false
DjOxXobyGDwWt89q4z1twg	validated	false
DjOxXobyGDwWt89q4z1twg	Take-out	true
DjOxXobyGDwWt89q4z1twg	Accepts Credit Cards	true
DjOxXobyGDwWt89q4z1twg	Price Range	1
DjOxXobyGDwWt89q4z1twg	Takes Reservations	false
DjOxXobyGDwWt89q4z1twg	Caters	false
DjOxXobyGDwWt89q4z1twg	Noise Level	average
DjOxXobyGDwWt89q4z1twg	hipster	false
DjOxXobyGDwWt89q4z1twg	classy	false
DjOxXobyGDwWt89q4z1twg	touristy	false
DjOxXobyGDwWt89q4z1twg	divey	false
DjOxXobyGDwWt89q4z1twg	casual	true
DjOxXobyGDwWt89q4z1twg	intimate	false
DjOxXobyGDwWt89q4z1twg	romantic	false
DjOxXobyGDwWt89q4z1twg	trendy	false
DjOxXobyGDwWt89q4z1twg	upscale	false
DjOxXobyGDwWt89q4z1twg	dinner	false
DjOxXobyGDwWt89q4z1twg	latenight	false
DjOxXobyGDwWt89q4z1twg	breakfast	false
DjOxXobyGDwWt89q4z1twg	brunch	false
DjOxXobyGDwWt89q4z1twg	lunch	true
DjOxXobyGDwWt89q4z1twg	dessert	false
DjOxXobyGDwWt89q4z1twg	Has TV	false
DjOxXobyGDwWt89q4z1twg	Wheelchair Accessible	true
DjOxXobyGDwWt89q4z1twg	Good For Groups	false
DjOxXobyGDwWt89q4z1twg	Outdoor Seating	false
DjOxXobyGDwWt89q4z1twg	Wi-Fi	no
9VNJm4tGjxy88iqH0pXJxQ	By Appointment Only	true
9VNJm4tGjxy88iqH0pXJxQ	street	false
9VNJm4tGjxy88iqH0pXJxQ	garage	false
9VNJm4tGjxy88iqH0pXJxQ	lot	false
9VNJm4tGjxy88iqH0pXJxQ	valet	false
9VNJm4tGjxy88iqH0pXJxQ	validated	false
9VNJm4tGjxy88iqH0pXJxQ	Accepts Credit Cards	true
9VNJm4tGjxy88iqH0pXJxQ	Price Range	3
5tsqcZEvZYTpqux7_IGHVw	By Appointment Only	false
5tsqcZEvZYTpqux7_IGHVw	Wheelchair Accessible	true
5tsqcZEvZYTpqux7_IGHVw	street	false
5tsqcZEvZYTpqux7_IGHVw	garage	false
5tsqcZEvZYTpqux7_IGHVw	lot	true
5tsqcZEvZYTpqux7_IGHVw	valet	false
5tsqcZEvZYTpqux7_IGHVw	validated	false
5tsqcZEvZYTpqux7_IGHVw	Accepts Credit Cards	true
5tsqcZEvZYTpqux7_IGHVw	Price Range	2
023OzoARRfuaNVPqaDB3qA	By Appointment Only	false
023OzoARRfuaNVPqaDB3qA	Good for Kids	false
023OzoARRfuaNVPqaDB3qA	Wheelchair Accessible	true
023OzoARRfuaNVPqaDB3qA	street	false
023OzoARRfuaNVPqaDB3qA	garage	false
023OzoARRfuaNVPqaDB3qA	lot	true
023OzoARRfuaNVPqaDB3qA	valet	false
023OzoARRfuaNVPqaDB3qA	validated	false
023OzoARRfuaNVPqaDB3qA	Accepts Credit Cards	true
023OzoARRfuaNVPqaDB3qA	Price Range	2
beOfWs3b1SrPORBit9Lu_g	By Appointment Only	true
beOfWs3b1SrPORBit9Lu_g	curly	true
beOfWs3b1SrPORBit9Lu_g	perms	true
beOfWs3b1SrPORBit9Lu_g	africanamerican	false
beOfWs3b1SrPORBit9Lu_g	straightperms	true
beOfWs3b1SrPORBit9Lu_g	coloring	true
beOfWs3b1SrPORBit9Lu_g	kids	true
beOfWs3b1SrPORBit9Lu_g	extensions	false
beOfWs3b1SrPORBit9Lu_g	asian	false
beOfWs3b1SrPORBit9Lu_g	Good for Kids	true
beOfWs3b1SrPORBit9Lu_g	Wheelchair Accessible	true
beOfWs3b1SrPORBit9Lu_g	street	false
beOfWs3b1SrPORBit9Lu_g	garage	false
beOfWs3b1SrPORBit9Lu_g	lot	true
beOfWs3b1SrPORBit9Lu_g	valet	false
beOfWs3b1SrPORBit9Lu_g	validated	false
beOfWs3b1SrPORBit9Lu_g	Accepts Credit Cards	true
beOfWs3b1SrPORBit9Lu_g	Price Range	2
beOfWs3b1SrPORBit9Lu_g	Accepts Insurance	false
mErsY2ye5aW8_Z2eIrfNCA	street	false
mErsY2ye5aW8_Z2eIrfNCA	garage	false
mErsY2ye5aW8_Z2eIrfNCA	lot	true
mErsY2ye5aW8_Z2eIrfNCA	valet	false
mErsY2ye5aW8_Z2eIrfNCA	validated	false
mErsY2ye5aW8_Z2eIrfNCA	Accepts Credit Cards	true
mErsY2ye5aW8_Z2eIrfNCA	Price Range	3
7q1FpSXbE6XtLNg518pxDA	Coat Check	false
7q1FpSXbE6XtLNg518pxDA	Alcohol	full_bar
7q1FpSXbE6XtLNg518pxDA	Waiter Service	true
7q1FpSXbE6XtLNg518pxDA	Happy Hour	true
7q1FpSXbE6XtLNg518pxDA	Attire	casual
7q1FpSXbE6XtLNg518pxDA	Delivery	false
7q1FpSXbE6XtLNg518pxDA	Good for Kids	true
7q1FpSXbE6XtLNg518pxDA	street	false
7q1FpSXbE6XtLNg518pxDA	garage	false
7q1FpSXbE6XtLNg518pxDA	lot	true
7q1FpSXbE6XtLNg518pxDA	valet	false
7q1FpSXbE6XtLNg518pxDA	validated	false
7q1FpSXbE6XtLNg518pxDA	Take-out	true
7q1FpSXbE6XtLNg518pxDA	Accepts Credit Cards	true
7q1FpSXbE6XtLNg518pxDA	Price Range	2
7q1FpSXbE6XtLNg518pxDA	Takes Reservations	false
7q1FpSXbE6XtLNg518pxDA	Smoking	outdoor
7q1FpSXbE6XtLNg518pxDA	Caters	false
7q1FpSXbE6XtLNg518pxDA	Noise Level	loud
7q1FpSXbE6XtLNg518pxDA	classy	false
7q1FpSXbE6XtLNg518pxDA	hipster	false
7q1FpSXbE6XtLNg518pxDA	touristy	false
7q1FpSXbE6XtLNg518pxDA	divey	false
7q1FpSXbE6XtLNg518pxDA	casual	true
7q1FpSXbE6XtLNg518pxDA	intimate	false
7q1FpSXbE6XtLNg518pxDA	romantic	false
7q1FpSXbE6XtLNg518pxDA	trendy	false
7q1FpSXbE6XtLNg518pxDA	upscale	false
7q1FpSXbE6XtLNg518pxDA	Has TV	true
7q1FpSXbE6XtLNg518pxDA	dinner	true
7q1FpSXbE6XtLNg518pxDA	latenight	false
7q1FpSXbE6XtLNg518pxDA	breakfast	false
7q1FpSXbE6XtLNg518pxDA	brunch	false
7q1FpSXbE6XtLNg518pxDA	lunch	true
7q1FpSXbE6XtLNg518pxDA	dessert	false
7q1FpSXbE6XtLNg518pxDA	Wheelchair Accessible	true
7q1FpSXbE6XtLNg518pxDA	dj	false
7q1FpSXbE6XtLNg518pxDA	Good For Groups	true
7q1FpSXbE6XtLNg518pxDA	Outdoor Seating	true
7q1FpSXbE6XtLNg518pxDA	Wi-Fi	free
7q1FpSXbE6XtLNg518pxDA	Good For Dancing	false
hkGUrbJeIAUtOQ_5mRmy9A	By Appointment Only	false
AmomRzNtHoHtbwXKjwwqxA	Wheelchair Accessible	true
AmomRzNtHoHtbwXKjwwqxA	street	false
AmomRzNtHoHtbwXKjwwqxA	garage	false
AmomRzNtHoHtbwXKjwwqxA	lot	true
AmomRzNtHoHtbwXKjwwqxA	valet	false
AmomRzNtHoHtbwXKjwwqxA	validated	false
AmomRzNtHoHtbwXKjwwqxA	Accepts Credit Cards	true
AmomRzNtHoHtbwXKjwwqxA	Price Range	1
84c2it9SM3XajJHltybpgg	By Appointment Only	false
I9ej2N9lYsxQWay6EHLP2g	By Appointment Only	true
I9ej2N9lYsxQWay6EHLP2g	Wheelchair Accessible	false
I9ej2N9lYsxQWay6EHLP2g	street	true
I9ej2N9lYsxQWay6EHLP2g	garage	false
I9ej2N9lYsxQWay6EHLP2g	lot	false
I9ej2N9lYsxQWay6EHLP2g	valet	false
I9ej2N9lYsxQWay6EHLP2g	validated	false
I9ej2N9lYsxQWay6EHLP2g	Accepts Credit Cards	true
I9ej2N9lYsxQWay6EHLP2g	Price Range	1
I9ej2N9lYsxQWay6EHLP2g	Accepts Insurance	false
BMnG5WBW1UyyjrzTYbF0Tw	Wheelchair Accessible	true
BMnG5WBW1UyyjrzTYbF0Tw	street	false
BMnG5WBW1UyyjrzTYbF0Tw	garage	false
BMnG5WBW1UyyjrzTYbF0Tw	lot	true
BMnG5WBW1UyyjrzTYbF0Tw	valet	false
BMnG5WBW1UyyjrzTYbF0Tw	validated	false
BMnG5WBW1UyyjrzTYbF0Tw	Accepts Credit Cards	true
BMnG5WBW1UyyjrzTYbF0Tw	Price Range	2
Cd9wyN-tWM32jdtPYoq0_g	By Appointment Only	true
Cd9wyN-tWM32jdtPYoq0_g	curly	true
Cd9wyN-tWM32jdtPYoq0_g	perms	true
Cd9wyN-tWM32jdtPYoq0_g	africanamerican	true
Cd9wyN-tWM32jdtPYoq0_g	straightperms	true
Cd9wyN-tWM32jdtPYoq0_g	coloring	true
Cd9wyN-tWM32jdtPYoq0_g	kids	true
Cd9wyN-tWM32jdtPYoq0_g	extensions	true
Cd9wyN-tWM32jdtPYoq0_g	asian	true
Cd9wyN-tWM32jdtPYoq0_g	Good for Kids	true
Cd9wyN-tWM32jdtPYoq0_g	Accepts Credit Cards	true
Cd9wyN-tWM32jdtPYoq0_g	Price Range	2
RyUIcbNgIjzTE01rguyXUg	By Appointment Only	false
RyUIcbNgIjzTE01rguyXUg	Wheelchair Accessible	true
RyUIcbNgIjzTE01rguyXUg	street	false
RyUIcbNgIjzTE01rguyXUg	garage	false
RyUIcbNgIjzTE01rguyXUg	lot	true
RyUIcbNgIjzTE01rguyXUg	valet	false
RyUIcbNgIjzTE01rguyXUg	validated	false
RyUIcbNgIjzTE01rguyXUg	Accepts Credit Cards	true
RyUIcbNgIjzTE01rguyXUg	Price Range	1
BJ32TvfcVvlNKdjjtA5qgg	By Appointment Only	true
BJ32TvfcVvlNKdjjtA5qgg	Accepts Credit Cards	true
BJ32TvfcVvlNKdjjtA5qgg	Price Range	3
YNH_ipgJX6DluTS46T8r9w	By Appointment Only	false
YNH_ipgJX6DluTS46T8r9w	Good for Kids	true
YNH_ipgJX6DluTS46T8r9w	Wheelchair Accessible	true
YNH_ipgJX6DluTS46T8r9w	street	true
YNH_ipgJX6DluTS46T8r9w	garage	false
YNH_ipgJX6DluTS46T8r9w	lot	false
YNH_ipgJX6DluTS46T8r9w	valet	false
YNH_ipgJX6DluTS46T8r9w	validated	false
YNH_ipgJX6DluTS46T8r9w	Dogs Allowed	true
YNH_ipgJX6DluTS46T8r9w	Accepts Credit Cards	true
YNH_ipgJX6DluTS46T8r9w	Price Range	2
Iac4FRO1pGHnAwJcAMUq8A	By Appointment Only	false
Iac4FRO1pGHnAwJcAMUq8A	Good for Kids	false
Iac4FRO1pGHnAwJcAMUq8A	Wheelchair Accessible	true
Iac4FRO1pGHnAwJcAMUq8A	street	false
Iac4FRO1pGHnAwJcAMUq8A	garage	true
Iac4FRO1pGHnAwJcAMUq8A	lot	false
Iac4FRO1pGHnAwJcAMUq8A	valet	false
Iac4FRO1pGHnAwJcAMUq8A	validated	false
Iac4FRO1pGHnAwJcAMUq8A	Accepts Credit Cards	true
Iac4FRO1pGHnAwJcAMUq8A	Price Range	2
VbI_ryrGPdNRaDrYRJGMiA	Alcohol	none
VbI_ryrGPdNRaDrYRJGMiA	Waiter Service	false
VbI_ryrGPdNRaDrYRJGMiA	Attire	casual
VbI_ryrGPdNRaDrYRJGMiA	Delivery	false
VbI_ryrGPdNRaDrYRJGMiA	Good for Kids	true
VbI_ryrGPdNRaDrYRJGMiA	street	false
VbI_ryrGPdNRaDrYRJGMiA	garage	false
VbI_ryrGPdNRaDrYRJGMiA	lot	true
VbI_ryrGPdNRaDrYRJGMiA	valet	false
VbI_ryrGPdNRaDrYRJGMiA	validated	false
VbI_ryrGPdNRaDrYRJGMiA	Dogs Allowed	true
VbI_ryrGPdNRaDrYRJGMiA	Take-out	true
VbI_ryrGPdNRaDrYRJGMiA	Accepts Credit Cards	true
VbI_ryrGPdNRaDrYRJGMiA	Price Range	1
VbI_ryrGPdNRaDrYRJGMiA	Takes Reservations	false
VbI_ryrGPdNRaDrYRJGMiA	Caters	false
VbI_ryrGPdNRaDrYRJGMiA	Noise Level	average
VbI_ryrGPdNRaDrYRJGMiA	hipster	false
VbI_ryrGPdNRaDrYRJGMiA	classy	false
VbI_ryrGPdNRaDrYRJGMiA	touristy	false
VbI_ryrGPdNRaDrYRJGMiA	divey	false
VbI_ryrGPdNRaDrYRJGMiA	casual	true
VbI_ryrGPdNRaDrYRJGMiA	intimate	false
VbI_ryrGPdNRaDrYRJGMiA	romantic	false
VbI_ryrGPdNRaDrYRJGMiA	trendy	false
VbI_ryrGPdNRaDrYRJGMiA	upscale	false
VbI_ryrGPdNRaDrYRJGMiA	dinner	false
VbI_ryrGPdNRaDrYRJGMiA	latenight	false
VbI_ryrGPdNRaDrYRJGMiA	breakfast	false
VbI_ryrGPdNRaDrYRJGMiA	brunch	false
VbI_ryrGPdNRaDrYRJGMiA	lunch	false
VbI_ryrGPdNRaDrYRJGMiA	dessert	true
VbI_ryrGPdNRaDrYRJGMiA	Has TV	false
VbI_ryrGPdNRaDrYRJGMiA	Wheelchair Accessible	true
VbI_ryrGPdNRaDrYRJGMiA	Good For Groups	true
VbI_ryrGPdNRaDrYRJGMiA	Outdoor Seating	true
VbI_ryrGPdNRaDrYRJGMiA	Wi-Fi	free
Y2BXS2OOrlMSYfS5xdjtmw	Alcohol	none
Y2BXS2OOrlMSYfS5xdjtmw	Waiter Service	false
Y2BXS2OOrlMSYfS5xdjtmw	Attire	casual
Y2BXS2OOrlMSYfS5xdjtmw	Delivery	false
Y2BXS2OOrlMSYfS5xdjtmw	Good for Kids	true
Y2BXS2OOrlMSYfS5xdjtmw	street	false
Y2BXS2OOrlMSYfS5xdjtmw	garage	false
Y2BXS2OOrlMSYfS5xdjtmw	lot	true
Y2BXS2OOrlMSYfS5xdjtmw	valet	false
Y2BXS2OOrlMSYfS5xdjtmw	validated	false
Y2BXS2OOrlMSYfS5xdjtmw	Dogs Allowed	false
Y2BXS2OOrlMSYfS5xdjtmw	Take-out	true
Y2BXS2OOrlMSYfS5xdjtmw	Accepts Credit Cards	true
Y2BXS2OOrlMSYfS5xdjtmw	Price Range	2
Y2BXS2OOrlMSYfS5xdjtmw	Takes Reservations	true
Y2BXS2OOrlMSYfS5xdjtmw	Caters	true
Y2BXS2OOrlMSYfS5xdjtmw	Noise Level	average
Y2BXS2OOrlMSYfS5xdjtmw	classy	false
Y2BXS2OOrlMSYfS5xdjtmw	hipster	false
Y2BXS2OOrlMSYfS5xdjtmw	touristy	false
Y2BXS2OOrlMSYfS5xdjtmw	divey	false
Y2BXS2OOrlMSYfS5xdjtmw	casual	true
Y2BXS2OOrlMSYfS5xdjtmw	intimate	false
Y2BXS2OOrlMSYfS5xdjtmw	romantic	false
Y2BXS2OOrlMSYfS5xdjtmw	trendy	false
Y2BXS2OOrlMSYfS5xdjtmw	upscale	false
Y2BXS2OOrlMSYfS5xdjtmw	dinner	false
Y2BXS2OOrlMSYfS5xdjtmw	latenight	false
Y2BXS2OOrlMSYfS5xdjtmw	breakfast	false
Y2BXS2OOrlMSYfS5xdjtmw	brunch	false
Y2BXS2OOrlMSYfS5xdjtmw	lunch	true
Y2BXS2OOrlMSYfS5xdjtmw	dessert	false
Y2BXS2OOrlMSYfS5xdjtmw	Has TV	false
Y2BXS2OOrlMSYfS5xdjtmw	Wheelchair Accessible	true
Y2BXS2OOrlMSYfS5xdjtmw	Good For Groups	true
Y2BXS2OOrlMSYfS5xdjtmw	Outdoor Seating	true
Y2BXS2OOrlMSYfS5xdjtmw	Wi-Fi	free
zNzJkzZxPTeTbRIRfeU9_Q	Alcohol	none
zNzJkzZxPTeTbRIRfeU9_Q	Waiter Service	true
zNzJkzZxPTeTbRIRfeU9_Q	Attire	casual
zNzJkzZxPTeTbRIRfeU9_Q	Delivery	false
zNzJkzZxPTeTbRIRfeU9_Q	Good for Kids	true
zNzJkzZxPTeTbRIRfeU9_Q	street	false
zNzJkzZxPTeTbRIRfeU9_Q	garage	false
zNzJkzZxPTeTbRIRfeU9_Q	lot	true
zNzJkzZxPTeTbRIRfeU9_Q	valet	false
zNzJkzZxPTeTbRIRfeU9_Q	validated	false
zNzJkzZxPTeTbRIRfeU9_Q	Take-out	true
zNzJkzZxPTeTbRIRfeU9_Q	Accepts Credit Cards	true
zNzJkzZxPTeTbRIRfeU9_Q	Price Range	2
zNzJkzZxPTeTbRIRfeU9_Q	Takes Reservations	false
zNzJkzZxPTeTbRIRfeU9_Q	Caters	false
zNzJkzZxPTeTbRIRfeU9_Q	Noise Level	average
zNzJkzZxPTeTbRIRfeU9_Q	classy	false
zNzJkzZxPTeTbRIRfeU9_Q	hipster	false
zNzJkzZxPTeTbRIRfeU9_Q	touristy	false
zNzJkzZxPTeTbRIRfeU9_Q	divey	false
zNzJkzZxPTeTbRIRfeU9_Q	casual	true
zNzJkzZxPTeTbRIRfeU9_Q	intimate	false
zNzJkzZxPTeTbRIRfeU9_Q	romantic	false
zNzJkzZxPTeTbRIRfeU9_Q	trendy	false
zNzJkzZxPTeTbRIRfeU9_Q	upscale	false
zNzJkzZxPTeTbRIRfeU9_Q	dinner	false
zNzJkzZxPTeTbRIRfeU9_Q	latenight	false
zNzJkzZxPTeTbRIRfeU9_Q	breakfast	true
zNzJkzZxPTeTbRIRfeU9_Q	brunch	false
zNzJkzZxPTeTbRIRfeU9_Q	lunch	false
zNzJkzZxPTeTbRIRfeU9_Q	dessert	false
zNzJkzZxPTeTbRIRfeU9_Q	Has TV	false
zNzJkzZxPTeTbRIRfeU9_Q	Wheelchair Accessible	true
zNzJkzZxPTeTbRIRfeU9_Q	Good For Groups	true
zNzJkzZxPTeTbRIRfeU9_Q	Outdoor Seating	true
zNzJkzZxPTeTbRIRfeU9_Q	Wi-Fi	no
3o1YTQpduZ2WeyGzYJcEWQ	By Appointment Only	true
pIQvJ9vMMCmTZF9QDK8zxg	By Appointment Only	true
Bm1OdFUtvf-PuWAKUyItaA	By Appointment Only	true
Bm1OdFUtvf-PuWAKUyItaA	Good for Kids	false
Bm1OdFUtvf-PuWAKUyItaA	street	true
Bm1OdFUtvf-PuWAKUyItaA	garage	false
Bm1OdFUtvf-PuWAKUyItaA	lot	false
Bm1OdFUtvf-PuWAKUyItaA	valet	false
Bm1OdFUtvf-PuWAKUyItaA	validated	false
Bm1OdFUtvf-PuWAKUyItaA	Accepts Credit Cards	true
Bm1OdFUtvf-PuWAKUyItaA	Price Range	3
-YEZDSLKjTZbGnsp0F7nyg	By Appointment Only	true
-YEZDSLKjTZbGnsp0F7nyg	Good for Kids	false
-YEZDSLKjTZbGnsp0F7nyg	Wheelchair Accessible	true
-YEZDSLKjTZbGnsp0F7nyg	street	false
-YEZDSLKjTZbGnsp0F7nyg	garage	false
-YEZDSLKjTZbGnsp0F7nyg	lot	true
-YEZDSLKjTZbGnsp0F7nyg	valet	false
-YEZDSLKjTZbGnsp0F7nyg	validated	false
-YEZDSLKjTZbGnsp0F7nyg	Accepts Credit Cards	true
-YEZDSLKjTZbGnsp0F7nyg	Price Range	3
Db75Zr2zrKyiWzVUPkG2OQ	By Appointment Only	false
Db75Zr2zrKyiWzVUPkG2OQ	Wheelchair Accessible	true
Db75Zr2zrKyiWzVUPkG2OQ	street	false
Db75Zr2zrKyiWzVUPkG2OQ	garage	false
Db75Zr2zrKyiWzVUPkG2OQ	lot	true
Db75Zr2zrKyiWzVUPkG2OQ	valet	false
Db75Zr2zrKyiWzVUPkG2OQ	validated	false
Db75Zr2zrKyiWzVUPkG2OQ	Accepts Credit Cards	true
Db75Zr2zrKyiWzVUPkG2OQ	Price Range	1
Db75Zr2zrKyiWzVUPkG2OQ	Accepts Insurance	false
Y6YCdd7RrTXpGFoACkyGuw	By Appointment Only	false
Y6YCdd7RrTXpGFoACkyGuw	Good for Kids	true
Y6YCdd7RrTXpGFoACkyGuw	street	false
Y6YCdd7RrTXpGFoACkyGuw	garage	false
Y6YCdd7RrTXpGFoACkyGuw	lot	true
Y6YCdd7RrTXpGFoACkyGuw	valet	false
Y6YCdd7RrTXpGFoACkyGuw	validated	false
Y6YCdd7RrTXpGFoACkyGuw	Accepts Credit Cards	true
Y6YCdd7RrTXpGFoACkyGuw	Price Range	1
AnjC5W7LGM5tzGW0oVwDNg	Wheelchair Accessible	true
AnjC5W7LGM5tzGW0oVwDNg	street	false
AnjC5W7LGM5tzGW0oVwDNg	garage	false
AnjC5W7LGM5tzGW0oVwDNg	lot	true
AnjC5W7LGM5tzGW0oVwDNg	valet	false
AnjC5W7LGM5tzGW0oVwDNg	validated	false
AnjC5W7LGM5tzGW0oVwDNg	Accepts Credit Cards	true
AnjC5W7LGM5tzGW0oVwDNg	Price Range	1
tWEYt-sTRGHEaV8l27I14w	Wheelchair Accessible	true
tWEYt-sTRGHEaV8l27I14w	street	false
tWEYt-sTRGHEaV8l27I14w	garage	true
tWEYt-sTRGHEaV8l27I14w	lot	false
tWEYt-sTRGHEaV8l27I14w	valet	false
tWEYt-sTRGHEaV8l27I14w	validated	false
tWEYt-sTRGHEaV8l27I14w	Accepts Credit Cards	true
tWEYt-sTRGHEaV8l27I14w	Price Range	2
BqrTtox0JbG-P_DKBB5bBw	Alcohol	full_bar
BqrTtox0JbG-P_DKBB5bBw	Waiter Service	true
BqrTtox0JbG-P_DKBB5bBw	Attire	casual
BqrTtox0JbG-P_DKBB5bBw	Delivery	false
BqrTtox0JbG-P_DKBB5bBw	Good for Kids	true
BqrTtox0JbG-P_DKBB5bBw	Drive-Thru	false
BqrTtox0JbG-P_DKBB5bBw	street	false
BqrTtox0JbG-P_DKBB5bBw	garage	true
BqrTtox0JbG-P_DKBB5bBw	lot	false
BqrTtox0JbG-P_DKBB5bBw	valet	true
BqrTtox0JbG-P_DKBB5bBw	validated	false
BqrTtox0JbG-P_DKBB5bBw	Dogs Allowed	false
BqrTtox0JbG-P_DKBB5bBw	Take-out	true
BqrTtox0JbG-P_DKBB5bBw	Accepts Credit Cards	true
BqrTtox0JbG-P_DKBB5bBw	Price Range	2
BqrTtox0JbG-P_DKBB5bBw	Takes Reservations	true
BqrTtox0JbG-P_DKBB5bBw	Caters	false
BqrTtox0JbG-P_DKBB5bBw	Noise Level	average
BqrTtox0JbG-P_DKBB5bBw	hipster	false
BqrTtox0JbG-P_DKBB5bBw	classy	false
BqrTtox0JbG-P_DKBB5bBw	touristy	false
BqrTtox0JbG-P_DKBB5bBw	divey	false
BqrTtox0JbG-P_DKBB5bBw	casual	true
BqrTtox0JbG-P_DKBB5bBw	intimate	false
BqrTtox0JbG-P_DKBB5bBw	romantic	false
BqrTtox0JbG-P_DKBB5bBw	trendy	false
BqrTtox0JbG-P_DKBB5bBw	upscale	false
BqrTtox0JbG-P_DKBB5bBw	Wheelchair Accessible	true
BqrTtox0JbG-P_DKBB5bBw	dinner	true
BqrTtox0JbG-P_DKBB5bBw	latenight	false
BqrTtox0JbG-P_DKBB5bBw	breakfast	false
BqrTtox0JbG-P_DKBB5bBw	brunch	false
BqrTtox0JbG-P_DKBB5bBw	lunch	true
BqrTtox0JbG-P_DKBB5bBw	dessert	false
BqrTtox0JbG-P_DKBB5bBw	Has TV	true
BqrTtox0JbG-P_DKBB5bBw	Good For Groups	true
BqrTtox0JbG-P_DKBB5bBw	Outdoor Seating	false
BqrTtox0JbG-P_DKBB5bBw	Wi-Fi	free
8nK5CL8OUnqc1qRDV7AZvw	By Appointment Only	true
8nK5CL8OUnqc1qRDV7AZvw	Good for Kids	true
npfVfumxVAkQNYpY1fSvew	Alcohol	none
npfVfumxVAkQNYpY1fSvew	Waiter Service	true
npfVfumxVAkQNYpY1fSvew	Attire	casual
npfVfumxVAkQNYpY1fSvew	Delivery	false
npfVfumxVAkQNYpY1fSvew	Good for Kids	true
npfVfumxVAkQNYpY1fSvew	Drive-Thru	false
npfVfumxVAkQNYpY1fSvew	street	false
npfVfumxVAkQNYpY1fSvew	garage	true
npfVfumxVAkQNYpY1fSvew	lot	false
npfVfumxVAkQNYpY1fSvew	valet	false
npfVfumxVAkQNYpY1fSvew	validated	false
npfVfumxVAkQNYpY1fSvew	Take-out	true
npfVfumxVAkQNYpY1fSvew	Accepts Credit Cards	true
npfVfumxVAkQNYpY1fSvew	Price Range	1
npfVfumxVAkQNYpY1fSvew	Takes Reservations	false
npfVfumxVAkQNYpY1fSvew	Caters	false
npfVfumxVAkQNYpY1fSvew	Noise Level	average
npfVfumxVAkQNYpY1fSvew	classy	false
npfVfumxVAkQNYpY1fSvew	hipster	false
npfVfumxVAkQNYpY1fSvew	touristy	false
npfVfumxVAkQNYpY1fSvew	divey	false
npfVfumxVAkQNYpY1fSvew	casual	true
npfVfumxVAkQNYpY1fSvew	intimate	false
npfVfumxVAkQNYpY1fSvew	romantic	false
npfVfumxVAkQNYpY1fSvew	trendy	false
npfVfumxVAkQNYpY1fSvew	upscale	false
npfVfumxVAkQNYpY1fSvew	dinner	false
npfVfumxVAkQNYpY1fSvew	latenight	false
npfVfumxVAkQNYpY1fSvew	breakfast	false
npfVfumxVAkQNYpY1fSvew	brunch	false
npfVfumxVAkQNYpY1fSvew	lunch	true
npfVfumxVAkQNYpY1fSvew	dessert	false
npfVfumxVAkQNYpY1fSvew	Has TV	false
npfVfumxVAkQNYpY1fSvew	Wheelchair Accessible	true
npfVfumxVAkQNYpY1fSvew	Good For Groups	true
npfVfumxVAkQNYpY1fSvew	Outdoor Seating	false
npfVfumxVAkQNYpY1fSvew	Wi-Fi	no
zt1TpTuJ6y9n551sw9TaEg	Alcohol	full_bar
zt1TpTuJ6y9n551sw9TaEg	Waiter Service	true
zt1TpTuJ6y9n551sw9TaEg	Attire	casual
zt1TpTuJ6y9n551sw9TaEg	Delivery	false
zt1TpTuJ6y9n551sw9TaEg	Good for Kids	true
zt1TpTuJ6y9n551sw9TaEg	street	false
zt1TpTuJ6y9n551sw9TaEg	garage	true
zt1TpTuJ6y9n551sw9TaEg	lot	false
zt1TpTuJ6y9n551sw9TaEg	valet	false
zt1TpTuJ6y9n551sw9TaEg	validated	false
zt1TpTuJ6y9n551sw9TaEg	Take-out	false
zt1TpTuJ6y9n551sw9TaEg	Accepts Credit Cards	true
zt1TpTuJ6y9n551sw9TaEg	Price Range	3
zt1TpTuJ6y9n551sw9TaEg	Takes Reservations	false
zt1TpTuJ6y9n551sw9TaEg	Caters	false
zt1TpTuJ6y9n551sw9TaEg	Noise Level	average
