review_id	business_id	user_id	stars	text	review_date	cool	funny	useful
-x8FWaByyQEkC9oHC8vwZQ	XAWDT6cv5aADi-TG2rKyFw	l0dST7wki3yOpzBf739o-g	4	I finally found a nail salon that offers professional and courteous service.  I was a walk-in and was greeted right away, I signed in and was escorted to AMY.  At first I wasn't sure about it but it turned out great!  Amy did my nails exactly how I like them.  The salon is very pretty, clean, modern and relaxing.  The only reason I gave it four stars is because it's a bit more expensive than other salon's in town.  Amy was fast and thorough.  When I checked out at the front desk my info was already in their system and I booked my next appt.  The nail salon I had been going to (Polished) was no longer doing the good job and offering the good service they used to.  I had a great experience at Professor Nail and Spa.  I loved it!!!	2013-08-03	0	1	0
jiMLHnpwsM23pce1pWYbcA	Yi3XJM01p6hvXH3mLZfSIg	fB23WZYdsMmMqRYpx8n6wQ	5	Prenatal Peek is awesome! We went last Saturday and the baby had his hand over his face the whole session so they rescheduled us for later in the week at no additional charge. Great customer service!	2014-05-25	0	0	0
J6F2yKAE_45HdcHfAIQQ1Q	UIhFRsZoPTWY38njcKKWiw	LQfNcSsABj-a3lDGgqEt3w	5	Great customer service, over the top entertainment and options galor! There presentation is clean and functiinal with  bit of vegas flare. They price match online too!	2012-01-30	0	0	0
7Yr2GyQ2DTWvnc_l2S__yA	vtWYMSCfLzoq96VKo0Cv0Q	VkOth1_f_BJAW3ucW8agbw	4	Coming from LA where barber shops plentiful and skilled barbers are common... I was shocked to find that in Las Vegas... finding a half-decent barber is a freaking MISSION. Based on my past few experiences of trying different LV barbers...I notice that most barbers in Las Vegas lack real skills and have major arrogant attitudes. -  - So when I came accross Gerardo's Barber shop... you can imagine how ecstatic I was to find a barbershop that knew how to give a good bald fade and a clean line up. Whenever I'm in Vegas and in need of a cut... I usually hit up Hugo at Gerardo's... he's the man to go if you need a clean fresh cut.  -  - $13 + an appropriate tip... not bad at all.	2012-01-19	0	0	0
p9s5Pmnr3gegeXdfDZNVBA	-sC66z4SO3tR7nFCjfQwuQ	E679YrWlyTpvkOBDhAssIg	1	I like Gallo Blanco. Their drinks are good and so it their food. But today, I had a horrid experience that will keep me from coming back. My friend ordered a salad and bit into glass. A lot of glass. Not a trifling amount of glass.  I'd say a few pieces the size of peas. The staff took care of it, and comped our meal. But, I won't go back. While our server was great today, they haven't been fantastic on other times. Glass and so so serve will keep me from going again.	2012-05-10	0	0	1
aXiwdJ5gaL13bEMJLSuP3g	DpYmAEx1phLM1m4MUUjddA	9FDMUyJStI86B07bKQleow	4	I do like this location for SMA because I have had better luck getting seen the same day when booking an appointment.   Finding parking is so much easier.  Wait time not too long.  Even when my dr. was behind 25 minutes I still was seen within an hour. -  - Downside, its a smaller facility, hours are limited and providers here are transient. The last doc I saw said she was only here temporarily. It caused a delay in getting my prescription refilled since she was no longer there to approve it.   -  - I  just happened to be in the Lake Mead shopping center and decided to drop in and see if they could speed up the process.  Sure enough the receptionist that greeted me was able to have another doctor approve it right then and there and rX was sent to my pharmacy.  Didn't need any appointment, didn't have to call and deal with voice mail jail.  Got the email from my pharmacy to pickup within that hour.  So Im satisfied with the service provided here so far.	2013-11-25	0	0	1
jus8qh7wB8xjFDs98_wZ1w	tFU2Js_nbIZOrnKfYJYBBg	dC5iPaE1EPIQ1-TC_Qwjuw	2	I had high hopes for this place... Unfortunately the only thing that wowed me was the butter ! First off was our waiter, aka Steve Martin look a like wierd humor and didn't really fly with the ambience at all.. And what kind of classy restaurants don't offer a bread plate?.. The staff had keep coming over to scrape the bread crumbs up and I'm sure some of the crumbs ended up on my bag since I had it hanging on the side.  I'll start with the drinks, can we say rip off? for a 14$ cocktail I expected a little larger martini glass and the beer should have been in a larger cup !! Not that it tasted bad though portions much too small.  I'll move onto entrees.  My "special" was the fish  ...for $45 I would have expected some more side dishes or something !... The fish was chewy and dry rrellu needed more sauce, piece was small only a few pieces of veggieson side.. I was still hungry after that.  My husband ordered the lamb.. It only came with 5 thinly sliced pieces! Taste was only so so. Most ordered the steak, I don't think they had any complaints about those ... But again for $45 you could get a filet versus skirt steak ? Overall we went home with a $125 bill for two and unimpressed with the overrated food.  Plan to fill up on bread unless you're ordering steak.	2011-05-16	0	0	0
_vZ13_aAF0QKV4NBCE0aJQ	5GKbGn9-fAgQ0njSh3OJ8A	gLyekcxmLOoaMTYXKOF-1Q	4	Woo Hoo! I'm a fan of this place! What a great place to go if you want some good food and especially if you plan on clubbing at Tao after!! For a high end restaurant, portions are pretty big and the prices not so much. Most dishes run in the 20's but there are some that are about 40. We had 6 people in our dinner party can came here to celebrate my friends divorce. We came at 8 pm, our reservation was for 8:15 pm and we were immediately seated! Our bills was was about 260 or so and after tip it was about 315. We ordered 3 appetizers, 4 entrees, a pizza and each of us had a drink. It was an average of about 50 each person and we were stuffed! Among the appetizers, we got the mushrooms, truffle fries and their famous meatball. For the entrees, we got fish (I forgot which one), carbonara, the kobe spaghetti, and a pizza. To me everything tasted good. I thoroughly enjoyed my carbonara... very rich, tasty, and total comfort food. The kobe meatball was tasty and melted in your mouth! I didn't try the pizza because my friend was lactose and got a pizza without the cheese... she said it wasn't too bad, not the worst but she wasn't wowed by it.  -  - I stayed at The Venetian, so I was able to charge the meal to my room and earn points. In my room, there was also a card for a free cocktail with entree. All of us girls had the pomegranate lemonade drink. The alcohol taste wasn't strong and it was pretty good. We all finished it. I don't remember our waiters name, but he was cute and gave us excellent service, everyone was really nice and efficient. The workers here work quick and hard! They carry stuff like it's nothing! We all couldn't believe it... by 9 pm, we had all our food AND had finished eating! Now that's fast! Sometimes at restaurants, it takes like 30 minutes for food to come out! And no, we were not eating fast either, no one even checked the time till we left! I like the decor. It's very dark inside though, with water elements all around.  -  - Upstairs, LAVO is no longer a nightclub. It is now an ultralounge. After you eat, go upstairs and check out the lounge. It's got a romantic dark vibe to it and very laid back since it's now a lounge (they still have the Saturday brunches which I believe is more club-vibe). Get your receipt from your meal and show it to the cocktail waitress upstairs in the lounge. Everyone in your party will get a FREE drink! We were able to get cocktails! So each of us got another cocktail at $14 each! That is a great deal!! So we each got to enjoy appetizers, entrees, and 2 cocktails for about $50 a person! ... but wait, the night isn't over yet! -  - Before leaving LAVO, get your stamp from the door people for entry into Tao. We took our time walking to Tao as I think it was barely 11 pm after hanging out in the lounge for a bit and doing some gambling. A line was already in place for Tao going to the door... my friends kinda freaked about the line and I said not to worry because I'm a pro and practically live in Vegas! LOL. We walked right up to the bouncers, showed our stamp and walked right in!! NO line... and NO paying!! We grabbed more drinks at Tao and I showed them around the club. It was still pretty early for clubbing so the place wasn't packed. I was kind of bummed the roof was closed... -  - For about $50, we got lots of food, drinks, and clubbing! Sounds like a cheap night out!! -  - Both LAVO and Tao offer table packages too. Which, originally we were going to book, but the only dinner time for LAVO was 1030 pm and I told my friend I can't fill up on drinks and down tons of liquor that soon after because I will get sick. Anyways, the packages start at $82/person... for our group of 6 it would have been about $120 each person. This includes a 3 course meal at either LAVO or Tao AND a table with bottle service at Tao. I had called and asked for more information because I was going to seriously book this package and the alcohol included is top liquor alcohol... which included Gray Goose!! I did the math and if you get the most expensive item on each of the courses for LAVO, it's already $70! If you go this route, then you will have a table and sitting room... plus your own table bodyguard at the club. That what I want to do next time and feel like I'm a baller VIP! LOL. Dinner at Tao for this package however starts at 530 pm for Fri, Sat, Sun. Dinner at LAVO for this package starts at 530 pm on Fri and Sun, Sat starts at 1030 pm. I would choose to eat at LAVO because the food there is more pricey for the same package price and plus I'm Asian, so I don't like the high end Asian eateries because the best ones are the hole in the wall places.  -  - I will definitely be back here again, especially if I am planning on clubbing at Tao!	2014-01-26	0	0	1
thVvmrrAjqjf7Avi433gAg	8Pzdk19tA2bKlKDSgwWqoQ	KKUcZs6YSXR3-E0RBFjpcQ	4	Very modern and chic italian restaurant. Nice ambiance, good lighting and fabulous view overlooking the Bellagio fountains so be sure to request a window seat! Food is delicious and fresh!	2013-01-17	0	0	0
btgkDjnIxWwBY8axyrB4Cw	ryvMJK6AlbU35HKrlFT61w	H_HKA7s3PpL2b33sYeO7uA	3	If you plan to eat here 1) come hungry 2) drink lots of water --which you can't avoid because of all the salt and 3) make sure you have the sangria!  If you like to eat a lot, and you like salty meat, then you'll love this place.  I've been to several Brazilian steakhouses now and this one was my least favorite, though it wasn't bad.  What makes it not great is that all the meat is way too salty (and I have a pretty high tolerance!).  We even asked for low-salt versions, and those were still on the salty side.  My friends who live in Vegas have said the same about it when they went at other times.  That said, it's a gorgeous restaurant and the rest of the buffet items were good.  The best thing there is their sangria--I highly recommend it!	2010-05-27	0	0	1
rvA2qo4CWEsw6FI7hx3yKQ	NQZKp0H6u2qHLOiz1990jw	9FDMUyJStI86B07bKQleow	5	I am one of those patients that had the biggest fear and anxiety of sitting in that dental chair.  I dread and  drag myself to appointments.  Not so much anymore.  Dr. Song is awesome!   He and his assistants are absolutely great at calming me down. He's in tune with his patients, works pretty quickly, and knows how to put you at ease.  Front desk receptionists are friendly and professional as well. He has had pretty much the same staff since Ive been going there. I needed major dental work and was able to follow through it.  So kudos to Dr. Song and his staff, for improving my smile.	2012-09-12	1	0	3
7gIlLmqXL6ZI6UvD91EeKg	gKh7V9YKQruApSvaWUnSRw	19BunjXk7zhd811rF42U7w	4	My kids have been seeing Dr. Cohen for almost a year now.  They are both less than 6 years old.  They've had routine cleanings as well as fillings done by Dr. Cohen.   His office staff are all great, the office is efficiently run and cleanly maintained.  The thing that I like the most about Dr. Cohen is that he is very conservative with the use of sedative medications for kids.  He uses only nitrous oxide (laughing gas) plus local anesthetics (shots) in the office; anything else requiring heavier sedation he takes to Phoenix Children's Hospital.  The only downside to that is that he doesn't have office hours on Friday since that is his hospital day.  The current location is brand new.  There are TVs in the ceiling with kid's movies playing the whole time and my kids love going to see him.	2011-02-17	0	0	1
A9pVqOIYn2bNRHywZdtgzQ	50nln4YPr0QDo_v1uBmHfg	dC5iPaE1EPIQ1-TC_Qwjuw	4	I'll agree with everyone that the macaroons are excellent! I tried the coffee and pistachio flavors and both were tasty ! Goes really good with a bitter cup of Jo ... That's all I tried so can't comment on anything else but everything looked good !:)	2011-05-16	0	0	0
1XXH4EkB2msJkJ0xVw5fRw	mzlfFGQGysd5iMaGbbxgpw	RyzN2svTnlOGFcsj-z3ZUg	1	I came in here with my girlfriend to get her nails redone by the owner who did them a few days ago. He yelled at her and said he would not redo the nails or give a refund. He also said he saw her review on Yelp and called her a "cheap girl." His products and services are cheap and the nail polish on the nails shown are not the same color that will show up on your nails. Evan is a terrible business owner who shows no respect for his customers and is not willing to right his wrongs.	2014-06-29	0	0	0
7ura1_i1ytse2gd5wkd23w	5GKbGn9-fAgQ0njSh3OJ8A	1Ib0FDveHWB9T40lwEUiDw	2	The only reason we came here that night was because the line for XS was insane and cover went up to $150 for guys. -  - Since we were staying at the Palazzo, we had free passes to Lavo.  Man, it definitely wasn't even worth the (albeit short) time in line.  It was packed inside -- like sardines!  And geezus, whoever was "DJ'ing"...Pandora could have done a better job.  Yea, that's right!  I really expected better DJ'ing over Memorial Day weekend....but it was stop and go, stop and go...horrible.  But if you really like choppy/bad transitions between some classic 80s rock tunes, this is your place. -  - Lavo's dance floor was TINY and the ceiling was really low, so this place overheated fast.  They don't offer tap water at the bar either...only Voss bottled water for $6 (think 8 oz)...RIDICULOUS.   -  - I have no idea how this could possibly be advertised to be on par with Tao.  The crowd had a very high male ratio as well (gee I wonder why).  Definitely will not be coming back for sure.	2009-06-09	1	1	1
bUlZ5c2GjkDl_tHpVo2PpA	tFU2Js_nbIZOrnKfYJYBBg	FRAD3bSkZjdJF8KdyhdtIw	4	I felt like I was on a treasure hunt getting to this restaurant. If only I can be the aZn kid, Data from the Goonies then it would be awesome. Don't mistaken this spot for the Bouchon Bakery located on the casino floor, that's just the decoy. You must first start off in the lobby where you follow the signs near the check in/out counter. Find the elevator that takes you to a secret Da Vinci floor. Bank a left out of the elevators and continue through the Michelangelo (inspired ceiling) hallways until you hit the spot on your right hand side.  -  - We arrived here around 1030ish am for brunch on a Saturday. The wait was about 20 minutes. Unfortunately, they do not take reservations. The restaurant was crowded and the tables are right next to each other so don't expect much privacy from your neighbors. I do recall the dude next to us throwing a fit about something. -  - Let's talk about their table bread. They just throw that bad boy on your table without a basket or a serving plate. Interesting concept but don't worry germaphobes, they use wax tissue paper to handle the bread. The butter and jam is what makes this a winner. First, I believe they're both made freshly. Second, the bread+butter+jam equals a scrumptious treat. Heed my warning: if you're on a carb diet, it's probably not a good idea to try it because you won't want to put it down. The flavor of the day was blackberry I believe. Sooooo bombskiz. -  - In honor of Le Roscoe Pierre Chicken & Waffles that I do love to eat in LA, I ordered the: the brunch chicken and waffles. From looking at the price ($25), you'd think they were giving you duck confit and waffles. Although it's a little pricey, I have no buyer's remorse. Honestly, I'm craving it as I type this now. The bacon and chive waffle leaves a distinct taste in your mouth. Normally, you're only use to the taste of butter and syrup. Not these waffles. You get a hint of the saltiness and some other unique flavors with every bite. You even actually feel the crunch of the bacon bits in the waffles itself. -  - The chicken is served in 2 pieces. Looks will deceive you here, the portion of the chicken may seem petite but when you actually rip the flesh off the bones like a carnivore that you are, you'll realize that there's plenty of meat to work with. Although the chicken was slightly salty, it was still very tender and juicy. It's accompanied by a mushroom type chauffer gravy sauce. -  - Service was great and the atmosphere is loud & vibrant. I would definitely come back to try other items on the menu and to eat some more bread with homemade jam! It's definitely not a cheap meal but how often are you in Vegas anyways? Also, try their desserts or the bakery items if you have room for it.	2010-03-16	2	0	3
F1BGc_39Iarei0snfQc-_A	kKcniirsMqUd_x0pZEGcWA	4k82R95fUmWgv_7Q-yj6Lg	4	Surprisingly good Mexican food.  I thought it was going to be total white-washed Mexican, but it turned out to be more authentic than expected (not real authentic, though). - I've since been here a few times.  Everything I've tried has been very good. - I'd say the tacos are bit on the small side (not enough to fill me up), but the burrito size is good. - The atmosphere is pretty cool. - They have a travelling 3 piece band that walks around the restaurant and takes requests...everything from Spanish songs to Lady Gaga. -  - The only thing keeping it from 5 stars is that I think it's a bit pricey.  It's not going to break your bank, but it could be a little bit cheaper. - Make sure to get the restaurant.com gift certificate to save a few bucks.	2011-06-20	0	0	0
WTLz_nWH1kUBVn-dWOtvbg	nXQEWHCNlOt4Z6XH98dwpg	KJDymAcoPiW_vuqthGxfpQ	4	A really well done Pottery Barn and has more than enough space to showcase all the options this chain has to offer.  I adore their seasonal items - especially when it comes to Fall / Winter holidays.   -  - The sales staff was friendly and greeted us the minute we entered the store and ensured we were finding what we needed.  They weren't overly pushy and allowed us time to walk around and look at items throughout the store.   -  - Overall: A - Larger than the typical Pottery Barn (there is an upstairs showroom!) and staff is friendly.  Be ready to spend longer in this location then you may have initially planned to.	2013-10-07	1	1	1
oC8aPqkP9tLgQhV9zJFUUQ	C6QXPtims5nbDj1uhoVkeQ	mF4WLIpMIs01XVriRxy0mQ	4	Great selection, clean, and good prices.  Nice jewelry selection too.	2014-03-24	0	0	0
ns33ORnESiNAERwpDwJb-Q	pPfQ73--Y_h5Or0aqDgEGA	-3TxtJo7vjXYM3ROugCO_Q	5	Fancy pancakes for cheap. Had the banana cream pie pancakes really good not as sweet as it sounds. $6.00 for the short stack. Tried the carrot cake pancake and the adobo friend rice omelet all good. It's busy and cramped.	2013-03-01	0	0	0
5FHHjjhOTeZ4rMjeHcDR7g	BMnG5WBW1UyyjrzTYbF0Tw	4fcRjq0HzDlNsK1GnvFlxA	2	Came in to get a new stereo for my car, only to be told I can't make an appointment because the "audio guy" left at 6:00. So your saying I can't set up an appointment to get the stereo installed because the guy has gone home??? Nobody else can do it??? No one???	2014-05-30	0	1	0
f-Wv0m8fUGbSsT8zajna-g	iXA8Y2bzvZo8MjALfZxrIg	CUUpi7gtqx1zojEGJ6Z5ew	5	Always a great experience.  This trip we just had drinks, but everytime I have been here previously I have enjoyed the food and service.  Prices are a lil steep, but not unrealistic.   -  - The margaritas here live up to the name though.  They are delicious!!!!!	2009-06-08	0	0	1
Mf07h58S5UPTntfyB9VNJQ	OiCxoAIoBvEWxf7p1qVVmA	1Ib0FDveHWB9T40lwEUiDw	3	Good food and service for the price (we did the tasting menu), especially in Las Vegas. But overall, it was nothing mind-blowing. The dishes that really stuck out were the wagyu beef tartare, foie gras brulee, and the 48 hr beef belly. -  - The foie gras brulee was seriously something else...never had anything like it, and I would agree with some fellow yelpers that it was on the sweeter side, but when eaten with the toasted brioche that was provided on the side, I think the fruit glaze/spread in the brulee really complimented well. (I thought the combination of flavors was actually quite similar to the fois gras terrine paired with sweet tomato jam that we had tried before at Providence in Los Angeles). Overall, I think the dish was so unique and tasty that I would come back just for it! As for the other decent dishes, I think I could easily find something comparable at another restaurant. -  - Complimentary freshly baked bacon bread and sourdough bread were both delicious! Dishes came out in a very timely manner and we never waited long before the next course. At the end of our meal, we were presented complimentary hot white chocolate (with browned butter) served in a shotglass...it was so rich and delicious. Service was attentive and friendly. Decor at the restaurant is unique and interesting -- the restaurant used a modern mix of cushioned benches with pillows and chairs. Crowd seemed to be on the younger side (probably in the 25-40 age group).	2012-07-10	1	0	1
NUK3cKqTyCVm18lorYJ8tg	RRF7KrSLVK19P8UsLXBhzg	1WGF-Sod2HT4tRsulupfVw	1	If it were possible to give a lesser rating, I would.  That is how terrible my experience was at this spa.  My sister was getting married and as part of her bridal party, we decided to treat her to a day of relaxation, but things went wrong before we even got there.  First of all, the evening before, the spa cancelled one of the girl's massage appointments without any explanation nor did they offer her any alternative solution for the trouble.  As for what happened to me personally, they completely messed up my hair appointment even though I had called three times during the week to confirm everybody's services and appointment times.  You can imagine how angry I was when on the way there I got a call from the spa saying they were charging me a fee because I didn't show up for my appointment.   And it didn't end there.  I was told over the phone that I would have to wait 30 minutes before I could see a stylist (did they expect me to twiddle my thumbs in the lobby while everyone else in went in without me?).  However, once I got there, I saw someone within minutes, but I learned later that they gave me the appointment of one of the girls in my party.   How terrible.  We were a couple minutes late because I wanted to make sure I had a spot before we got to the spa and she was behind me in the check-in line.  For my trouble they credited me $15 Dolce bucks, which seems kind of paltry considering the utter lack of professionalsim that I experienced.   -  - Granted, the hair cut and style service was good, but it just did not make up for all the bad things that happened.  Needless to say I would not recommend this place.  There's plenty of other spas in Scottsdale, try one of those.	2013-03-25	0	0	1
Yw64N8-tYr1pxDVN84_pBg	YrIfgzLj0DPStJ1ESAS_Qg	tb3sByk7StMqeU2cIS5-Qw	5	I thought it was time to amend my review.  I love the true cajun flavors as well as the bada$$ spice.  My recommendation is the shrimp because you get more meat than with crawfish, as well as an ear of corn swimming in the garlic, lemony, goodness. -  - I can't believe I still come here with a shellfish allergy. Lol. I just pop a Benadryl beforehand now.	2010-09-19	1	2	1
CK6_iev3GydmwctUIuSNTw	lPh02W25cOrAz57UbTpbFQ	e-otkBGfqXD5JcsPSKUc-w	2	I would give the food 5 stars but I had something strange happen to me the two times I was there and I'll never go back because of it.  -  - Both times I was there I was picking up take-out. The first time I was picking up my food, the total was something like $19.20 and I gave the very polite man a $20 bill. He didn't bring me any change, but asked me if I wanted something to drink while I waited. I though maybe when he brought me my food, he would give me my change but he didn't. I was going to tip him but since he never even mentioned my change, I let that be his "tip".  -  - The next and last time I went I got to go food again. It was the same guy and he took my order and the total was $43.50. I have him $45. So this is actual paper money now so I thought he would totally bring me my money back this time. Again, very polite, asked me if I wanted something to drink.....and never mentioned my change again! It's not the money that bothered me, it's the assumption that really irritates me. Now you may ask, why didn't I just ask for my change. Well it's kinda simple, why should i have to! He lost a customer and a word of mouth review for $1.50.  -  - I was almost tempted to try this theory again and pay for something with a $100 and see what the result would be. Does he only keep a certain amount of money, would something over $20, $40 $50 be pushing his luck.... -  - So in short, the food is pretty good, the thieving man is very polite but I don't like when someone just assumes that my change is his tip.	2012-06-05	2	4	4
ytzdfS_Sw0uUHno0c4Vufg	PXviRcHR1mqdH4vRc2LEAQ	8tCgNjvzZT2ITsviHNxk0A	5	Awesome gourmet burger bar. -  - I just ate lunch there and am in a food coma.  I had the Miyagi-san Grass Fed Wagyu Burger, Salt & Pepper Garlic French Fries and a Dogfish Head 22oz My Antonia Pilsner.   Everything fit together perfectly.  The burger was perfectly cooked and tasted amazing.  The fries were crisp and covered in jalapenos and cilantro with hawaiin sea salt and had a chili dipping sauce that fit together perfectly.   The beer was the perfect accent to the meal as well.  You can always count on Dogfish head.   -  - Overall this place was great, service was great and I will highly reccomend to anyone looking for a great burger experience.   The prices I feel are good for what your getting.  My entire meal was $30 and change.    -  - Bachi Burger is not too be related at all with fast food, In & Out or anything of that nature.  When you come here you are getting the sushi of burgers.  Nothing is spared in the pursuit of perfection to get you to burger nirvana.	2012-02-28	0	0	0
rm2dmYG3GIwKPM1IlGKoRA	EtijSxqheu_LHohSvKQfLA	Q-e5Kriu18oFX5orJkoNhA	1	I would like to start this review by saying that I have been coming to Ken's Nails and Spa for a few years now for several different services and - in the past - have always had great service and results. I have always been greeted immediately and have never had to wait more than a couple minutes before I am taken back for services. It truly has been my go-to in the past and I am super sad that I am going to stop frequenting this business.  -  - I am not exactly sure what has changed but my last few visits have been anything but pleasant. First, a couple weeks ago I came in for my normal eyebrow wax. Usually I am in and out in a couple minutes with perfectly manicured brows. This time I left with my eyebrows on FIRE. I went to the Albertson's following my appointment and bought some cooling aloe gel for relief but nothing helped. The area ended up breaking out in blisters that last at least a week. I had several people ask me if I had suffered a burn. Yikes! it was not good and extremely painful.  -  - I let the bad eyebrow wax slide and thought maybe it was a fluke accident and went back last night for a mani-pedi. I feel bad because I am not sure the tech who was working on me really understood some of the things I was trying to communicate to her. At one point I asked her to file my nails slightly shorter and she said "ok" but then just moved on. That wasn't really the worst part though. During both the mani and pedi she repeatedly hurt me while removing my cuticles. I can be a wuss so I know sometimes it is just me being a baby but this was ridiculous. At one point I gasped and pulled my foot away and the nail tech next to her actually had to scold her and tell her to take it easy. Needless to say I left with one nail bleeding which didn't stop for over an hour and is still painful to the touch.	2014-06-25	0	0	0
1XOTK1bc6b0wxTR3h2o3CA	u7E7_VtKhGBbH9sMoIQCIw	_IWqbdXWcBNev9AnXijAAg	1	This is a tourist trap full of sleazy-looking women trying to up-sell you on a shooting range package. They won't let you bring your own weapons to the range (other than handguns and that's just for locals) because they want to sell their packages. The place had the feel of a strip club. Horrible. If you're serious this isn't the place for you.	2013-02-09	1	1	1
q2khz5b67A7m4O8ii7QCzA	MwmXm48K2g2oTRe7XmssFw	MR0N19L6C1MbUNuuJkxZeQ	4	I went to see the Van Gogh exhibit.  It was fantastic!  My only complaint is that I could hear kids screaming pretty loudly out in the science center exhibits.  It took a little bit away from my experience.	2012-06-07	0	0	0
YgS9owbvynlx6WFnyuZ3cA	AkOruz5CrCxUmXe1p_WoRg	QDYycbzKLF0Sd6jgf0wDRQ	4	This place never disappoints!  With a mix of Italian and Asian cuisine there are always lots of choices.  My boyfriend and I couldn't decide so we chose one Italian dish and one Asian dish: Seafood Yakisoba and Cajun Shrimp.  They definitely did not skimp on the seafood!  Both dishes had plenty of shrimp!  I love the warm bread they serve prior to bringing out your meals as well.  CherryBlossom also always has a great assortment of desserts.  This time we had the peach cheesecake which was amazing, and highly recommended. - I feel like a lot of small restaurants have slow service, but that is not the case here!  Great food and great service make this a place I will definitely be visiting again!	2011-05-26	0	0	1
vARPBCDCcz_px4M7-Lxc5A	4UVhuOLaMm2-34SrW8y-ag	7fsfvAZXpbeg20v5igfHMA	4	Thank you Yelp for existing - without you, we would never have found this place and missed one of the more pleasurable experiences of the last field trip. -  - The five of us ate ourselves through roughly 15-20 dishes and left very full but happy campers. I was not that impressed by all things fried: the Wasabi Green Bean Tempura was OK, but not stellar and the Katsu was actually just so-so and quite dry. -  - But everything else (sashimi, the rolls, the delicious beef, the broiled mackerel and salmon, ...) was very yummy. Some things a bit heavy on the butter, but yummy. -  - One hint: it's definitely worse to invest the time and neck-kink to read all the specials that are tacked up all over the walls, those were the best dishes we had! -  - Oh, and including beers and tip, we walked out for just under $30 per head. 4 very satisfied stars!	2008-01-08	1	1	2
Xa9wUV2s2d0Ef5nF7OeBRg	2ceeU8e3nZjaPfGmLwh4kg	Q-e5Kriu18oFX5orJkoNhA	4	The outdoor patio is what makes this bar great.  If you can find a spot on the patio, which can be hard because it gets busy, you are set.  I love the vibes of this bar.  It has a very laid back environment and it is not intimidating or lame at all. I have only experienced the food once and it was simple bar food but it was much better then the average bar.	2009-05-29	1	1	2
02L24yDQ5GHOBt9APfJHjw	AmrJkhuLdS_3_GQKj01WAg	w4dgIzMwwZvKsHaC47Ox3A	4	My previous experiences with biopsies have not been all that great. Unfortunately it was with a Dermatologist near my home. The results from this place came back that I had an overdose with Benadryl... -  - I am very pleased with the services provided here at Arcadia Dermatology. -  - Dr Henry did try his best to figure out my reactions that continued to happen. He allowed me to take a medication that was very strong although was the cure for many cases online. I began the medication and have not had a reaction since. Now I am 5 months free of reactions and am so happy. -  - The doctor assistants are easy to speak with and Dr Henry has a high enough respect for them that allowed me to feel comfortable with them.	2011-09-26	0	0	0
Amo9tfi_J9JyK55pfHSfzQ	2e2e7WgqU1BnpxmQL5jbfw	L5J48U4acxyjgZ7JHeGDgg	5	You know what I think is funny? When folks come to Vegas and get Subway when you could get Subway pretty much anywhereeeee in the world. Folks: DON'T GO TO SUBWAY, COME HERE! You either flew out to Vegas or drove hours to get here, at least satisfy your taste buds with not only something new and limited in locations, but something hot and yummyyyy (no, I'm not talking about the boys from Thunder from Down Under). -  - Caribbean Jerk Chicken, hands down, my favorite. Spicy, sweet and toasted, just the way I like it! But if you're not feeling the spicy and sweet, the menu is stacked with options suitable for anyone's taste: meat lovers, veggie lovers, exotic taste buds. Anyone! Just have one of these before the club or after, and it gets the job done AKA it does a great job of soaking up all the alcohol you've consumed! Plus, how could you refuse a cheap sandwich??? Less than $7, come onnnnn! A good quality sandwich is worth itttt. -  - So to summarize my review: screw the $5 footlongs and come get some good ol' Earl of Sandwichhhh!	2010-12-23	0	1	4
-Sj2VE9SslEa4y3T0qsglg	O-Xa9GCFWI65YiBD5Jw_hA	r7V9Nhes-Eg-lH0cqfpFFw	4	Had another really good meal at Mastro's.   Again, the steak was very good, just as I remember it being last time.    -  - A few notes: -  - - Music was better, no terrible live band. -  - - The sides both had an excessive amount of cheese.   For me to say that, it had to really be excessive.   (Mac & Cheese and Potato Au Gratin).   I didn't think it was possible, but you actually CAN put too much cheese in Mac and Cheese.  Don't ask me to explain it, I cant, but it really happened.  -  - - Wait staff was excellent.  Our waiter oozed professionalism.	2010-06-23	1	1	3
RIJv2q-yMkYatgavadRD_Q	2bZk38_vJCkAVI0f2TeqZQ	AkLRwgw9ljUqXWyBNzpqXQ	5	Well, I'm a little biased being that I'm one of the members here; but seriously Eye Lounge exhibits some of the better up and coming artists in town.  A little plug for myself, come see my show there in November (it's in the west gallery Omer!)  If any of you want a card, email me your address and I will send one right out to ya!	2006-09-28	2	1	2
3jVrYIbmU9ak-KqP4nUaUw	LLDGTT7FExklkQvHebEjRg	oMgPwpVXUbGG3EeR78HxWw	5	Having come here for the stone crab you can imagine my profound disappointment to learn they were sold out of stone crabs (at 8:30 pm).  - I had the rock crab claws instead and while they were actually outstanding, they were still noticeably inferior to Joe's stone crabs.  - Next time I will be here by 5pm to increase my odds of being able to order the namesake delicacy at (what used to be known as) Joe's Stone Crab.	2013-11-20	0	0	0
