theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,y
0.44109491,1.185379,0.090814397,-1.371722,0.51077549,0.33424457,-1.0410642,0.25470875,0.764424
1.2682828,0.59477794,0.9877267,-0.5765658,-0.56887532,-0.98008728,-0.41141033,0.93287027,0.492803
1.1223653,-0.14543907,-0.24259749,-1.2157639,-0.63588672,0.89079285,-0.0083732684,-1.0592489,0.82366028
-1.227922,-0.545403,0.87948571,1.4401704,0.53231512,-0.59639529,-0.43967763,0.68799575,0.89313767
-0.55090121,1.2645761,-0.83081721,1.3041797,0.90537098,-0.029650247,0.17541388,0.48521444,1.0427658
-0.78980012,-0.69496871,-1.3977952,0.93570876,-0.85196654,1.418884,-0.37845342,1.1833713,0.6373033
-1.3807669,0.49846141,1.5013359,0.58820226,-0.30539573,-1.0191853,-0.58521825,-1.0635161,0.55546447
-0.22918853,-0.96954996,-0.63915664,0.33313937,1.0471561,-0.20584408,-0.77568326,-0.17066987,1.3441938
-1.2322347,-0.57125179,-0.93735197,-0.090449701,-0.55209676,1.2585827,0.86413286,0.84810309,0.80378279
1.2180319,0.66071906,-0.082436129,0.65729221,-0.36808549,-0.48202196,-0.36362906,-0.035829392,0.7303643
-0.46476296,-0.79179318,0.31558561,1.3100803,1.4459591,0.47433698,0.802689,-1.1746524,0.094393887
1.5603736,1.2675668,1.1722172,-0.71070223,-0.54387109,1.3927945,-1.1378945,-1.0010131,0.61996132
0.24957043,-0.26557132,0.28358307,-1.375635,-0.67284764,0.83332135,-0.8992734,-1.4868075,0.69734486
0.29546222,-1.4711035,1.369254,-0.3616768,-0.90142809,1.1618191,0.12483068,-0.99934687,0.23697174
-1.2612436,-0.93202526,0.72642173,-0.020548707,-1.2025902,1.3626794,-1.5300886,-0.90087669,0.57946117
1.1710283,1.003463,-0.17612708,0.34272989,-1.4170768,-1.5053619,0.31613287,1.3751957,0.88759431
1.4050003,-1.4989082,-0.31952118,0.35425331,-0.28757707,-0.32690545,-0.71652725,0.38489746,1.100793
1.075012,0.79688237,0.11904436,-1.4624204,-1.1660859,-0.048271287,0.89385521,1.2686394,0.44570043
1.3305773,-0.53965391,-1.156319,-1.0576269,-1.0971448,-0.61029357,1.5139529,0.88134679,0.65066796
1.4486855,0.11763347,-0.18444857,1.0596739,-0.82850798,-0.59666688,0.61586495,1.0952227,0.6185171
-0.96271961,-1.431445,-0.39920801,-1.1045276,-1.0181916,0.88092197,-0.10996534,-1.4592473,1.0537976
-0.47016643,-1.5445518,0.20285638,-1.0674262,-0.2537932,1.555987,0.40328092,-1.4706462,0.47644421
-1.0597362,-0.28350689,1.2134656,-1.1192984,1.1444289,0.51447941,-1.1463106,1.0093698,0.68927433
0.63762583,0.18514744,1.0831017,-0.29363294,0.85812764,1.417406,-1.5479055,-0.30152196,0.77274092
-0.62381452,0.0084576802,-1.1242847,0.62716846,1.5520029,0.28351335,1.1023983,-0.49184095,0.57086186
0.49666334,-0.23469241,-0.2627722,1.2427038,-0.0067066404,-1.1563283,-0.32042079,-1.0263624,0.88071387
0.30832219,0.72832816,-0.41202808,0.95440688,-1.1741437,0.19052136,1.2660389,-0.30009116,0.63034602
-0.93965001,-0.30360514,0.75075341,-0.5858256,1.4807251,-0.7997981,1.0043743,0.19240083,0.7446562
-0.60964263,-0.50380126,1.4251531,1.5281321,-0.88927992,0.80359998,-0.27542892,1.1350381,0.4136217
-0.67810365,1.3940326,-0.56814216,0.77459397,1.0913226,-0.76910537,0.62057872,0.47058985,1.1755284
1.5232946,0.90656221,-0.02376684,0.79974936,1.3761527,-0.41477845,0.67216426,0.28631139,0.9918592
-0.18251172,0.64339442,1.1976541,1.5069757,0.28345418,-0.36120936,-1.4958671,-0.15028169,0.64321051
-0.625341,1.103382,1.0560992,-0.72469887,-0.42463546,-0.85920189,-0.98551181,1.5047952,0.27293955
1.4996967,-0.98924859,1.2250922,1.2948329,-0.85062073,0.18400985,0.86119043,1.3218479,0.41942386
-0.80764103,0.59326253,0.72633682,1.1452583,-0.038753574,-0.63870909,-0.1232702,0.047023713,0.71152469
-0.34883087,-0.80918226,0.32481983,1.5403592,-0.077510651,1.3989205,-0.95921383,0.030585288,0.19536657
-0.0011407901,0.51811432,1.1736813,-0.90992599,-0.074846674,0.45450509,-0.77537673,0.87404719,0.6242832
-1.5288041,0.86041284,0.9567311,-0.16959359,0.53500529,-0.088700977,1.1538994,1.3454318,0.60219834
0.69947405,1.5106156,-1.3532577,-1.4510372,0.29978397,-0.33672782,0.052704275,0.34566295,1.042105
1.1946208,-0.30212983,0.49746767,-1.538797,-1.4939206,1.4691123,-0.90001289,0.95921738,0.34665552
1.3773107,0.68683006,0.5997602,-0.74900837,-0.6740295,0.57617921,1.1248819,-0.84211693,0.53885059
1.2516881,0.2821999,-0.06178864,0.46264635,0.79746627,-1.5476837,0.40001921,0.58173371,0.84428525
-0.33757915,0.64374265,-0.15538609,-0.4345828,-1.4273767,-0.63641894,-0.82252867,1.4826227,0.70706588
1.5204612,-0.16958937,-0.94190458,1.5123168,-0.30279431,1.5099502,1.2513115,0.34825413,0.91844657
-0.4082531,0.89087374,-0.9600833,0.72346506,-1.3822494,0.91567708,-1.446189,0.91049593,0.83887265
1.3693984,-1.0091167,-1.1467559,1.1194954,-1.1543199,-0.69224905,0.43101566,-1.080575,0.43680123
0.85273062,-1.5666989,-0.18957996,-0.061258039,0.62537808,-1.1503912,-1.5702933,0.44123323,0.23158091
0.95840903,0.41777505,0.47848727,0.15941633,0.86457295,-1.0642011,-1.1508572,0.010993182,0.56371927
0.4759289,-0.12751858,0.97445866,1.160829,-1.3486759,0.28781347,-0.1540737,-0.22419657,0.2894507
0.36649767,1.0233649,1.3664274,0.51571505,1.1103335,-1.5138315,-0.45624437,-1.2724583,0.68515476
-0.92626287,0.22019158,0.98510043,0.49669189,1.5254558,-0.17749562,-0.35503418,-0.03073403,0.80475226
-0.55090121,1.2645761,-0.83081721,1.3041797,0.90537098,-0.029650247,0.17541388,0.48521444,1.0427658
1.1911655,0.78727269,0.15732526,-1.1570708,0.65064173,-0.91395094,1.2845566,-1.2929137,0.84510457
0.1664636,1.2521867,-0.50433052,0.033739027,-0.6081876,1.1616657,0.81679869,0.83500644,0.61381898
1.0376534,-0.5676559,-0.41294264,-0.85712044,-1.3298991,0.83723012,-1.5487081,-1.5144831,0.48612001
-0.45829035,1.2766377,1.4963712,-0.6925883,0.91683031,0.69752283,-1.1330077,-1.1022503,0.7063436
0.73730904,0.75916682,0.19790637,1.0942681,0.38770208,-0.79500485,0.086578838,-0.34698422,0.9105262
0.69800802,-0.37892237,-0.53046723,-1.3290103,-1.2447906,0.54384553,-0.93307778,-0.68047432,0.51387502
0.91498867,-0.98846504,1.5669161,-1.1497511,0.13938651,1.5428074,0.8183051,1.3870944,0.24782944
1.2564951,1.4971607,1.1999355,-0.24858508,0.38449103,-0.10325765,1.5188693,-0.80698183,0.48899336
0.48480237,0.82780219,0.49020834,-1.1037962,-0.14059987,-0.079697403,1.3687025,-0.43329482,0.71266455
0.09454821,0.73659372,1.1693148,0.037940815,0.67978068,1.1157802,-0.59799008,0.40839992,0.668901
-0.40052595,0.64577584,0.25562022,1.4808963,0.02513329,-1.0185142,0.61479784,-0.20441308,0.59614708
-0.29732161,-0.15779115,-0.49381552,0.47146638,0.37564446,0.39461509,-0.26268875,1.4025519,1.0434528
-0.13719318,-1.0296732,1.4799376,-0.5971676,-0.0064735142,-0.59942921,-0.27411449,-1.5339619,0.47354352
-1.1263724,1.0268115,0.78832259,1.5343158,1.4115559,0.52794896,0.15113348,0.52642504,0.61941854
-1.5158097,-1.3144958,0.010047547,0.90908137,1.0518285,-0.038675265,-0.79762712,-0.37569049,1.2804631
-1.4546201,0.34583964,-0.13246105,1.0295173,0.57495734,0.50865399,-1.494224,-1.2678054,0.9245759
1.5099701,0.20639706,0.92726375,0.42769629,0.080499668,1.1198567,1.4508675,-0.70800278,0.36469339
1.3996074,0.41384251,-0.851632,0.64735001,0.37357841,1.4491307,0.59042797,-0.86989266,0.4861409
-1.0660253,-0.38749023,1.2352032,-0.26415329,-1.2361136,-1.1199338,0.54955848,0.85594775,0.74781497
0.28086774,0.51378439,1.3935623,-0.38619068,-0.21931339,0.54416232,-0.241901,1.4480634,0.5218361
0.40728168,0.28108749,0.37659157,1.025146,0.58917494,-0.87948412,1.3540545,1.1719156,0.71670385
0.88187478,-1.0447569,0.27558441,0.49514042,-1.3690568,1.4984481,0.063744855,-0.79104687,0.42708196
0.54686723,0.30773031,-1.3999951,1.1832936,1.5561836,1.3514156,-0.19020248,-0.64940571,0.82588655
-1.1143656,-1.1018931,-0.80923847,-0.48652293,-0.068186985,-0.63732798,0.53538463,0.68506256,1.1653928
-0.32981913,-1.4814223,1.0175246,0.91795996,-1.3922048,-0.95388624,0.8293627,0.36058266,0.76118281
-1.5607612,-0.019965949,-0.83711619,-0.88770168,0.040353582,1.0098901,0.34592246,-1.2237244,0.89283366
0.65868932,-1.5504985,0.40812798,1.1786604,1.1832745,0.44526912,0.76650747,1.2409324,0.42542226
0.93922095,0.45144269,-0.063851787,-1.3803182,-0.25417516,1.413033,-1.3355174,-0.83322409,0.79983459
-0.13572984,0.92053939,-0.3022838,-1.473686,1.2916408,1.5413537,-0.33986914,0.99346581,1.1115446
0.27847811,1.242475,-1.3861932,1.0452374,0.52313907,-0.65361736,-1.3252794,1.3643152,0.76775662
1.1228301,-0.76339096,0.092876611,-1.2402459,-1.3820222,-0.98500868,1.3535194,-0.95389342,0.6772853
-1.2671401,0.52242694,-1.4369375,0.97283993,0.048530359,1.309099,0.86037981,-1.1147068,0.95446114
0.60472205,-1.5452781,1.302211,0.35321054,-0.50067493,-0.3546725,-0.11954747,-0.29065401,0.69388177
1.3544207,1.1418294,0.74121322,0.88648761,1.5058601,-0.89593267,0.76600098,-0.86709614,0.74628452
0.020013298,0.022021709,1.0494184,0.30905065,-1.0284901,-0.055344954,-1.4190304,1.0940444,0.72690578
-0.31938986,0.87871607,-0.91434776,0.62011085,0.94779458,-1.4803252,0.69810602,1.0014881,1.0365186
0.18610531,-1.4244887,0.60097803,1.2407641,0.4958179,-1.3965293,-1.4382746,-1.3545961,0.77281259
0.20902026,1.3650465,0.6669725,0.81562647,0.37883011,-0.51730815,-0.62240891,0.41304261,0.94304251
-0.1817116,0.73201219,0.97249376,-0.24057306,1.3583277,1.3640654,-0.43651712,0.92955105,0.71884582
-0.36410398,-1.2276425,-0.35178157,-0.12784313,-0.72610474,-0.13654238,-1.130292,1.2646224,0.85362482
-0.2510107,-1.5263337,1.0971475,-1.5231063,0.50812201,-1.2509708,-0.093391279,1.4775467,0.3143978
0.76940292,1.2913639,0.72970788,-0.25427336,-1.4316122,-0.77112875,-0.0086395794,-0.61100304,0.38925299
1.2609205,1.1379795,1.0596634,1.0468004,0.76656156,-0.10149628,-0.87550664,0.8225309,0.68533913
0.52704397,0.71202972,-1.5610564,-1.0409501,1.2646787,-0.31134976,1.0209816,0.79622713,1.0834839
0.035579233,0.82946273,0.18303702,0.95572405,-1.5135208,-1.3743846,-1.3538767,-1.0363009,0.89621303
1.4270815,-0.060600259,0.54838219,0.95061848,-0.89142488,0.92790464,-0.18682789,0.10700162,0.1975594
0.68832101,0.20194239,1.1897857,-1.3462345,-0.76991421,0.045793502,-0.52654454,0.4718835,0.47310749
0.31892867,-0.5079079,-0.55307236,-0.80813149,0.69264385,0.30158112,-0.39637554,0.56624547,1.1121948
-0.57033824,-0.33218796,0.32838742,-0.9645851,1.3609661,-0.19589336,0.89234822,0.61849498,0.86192714
1.1733814,0.34204309,-0.069478087,-0.15448603,-0.92527052,-0.46635586,-0.49142142,0.79896807,0.65318362
-0.84469576,-1.0778942,1.0968057,-0.65904466,-0.16470417,1.1243885,-0.48811552,-1.4579584,0.48517692
0.83770164,-0.21311656,-1.3907023,1.282926,-0.046124168,-0.47083324,1.4723949,0.3442561,0.73848996
-0.64897445,1.238893,1.0384586,-0.069691875,0.95048652,-0.76264899,-0.4061075,0.52787546,0.81821166
-1.0223226,0.88634887,0.26401267,-0.53328812,-0.61132335,-1.4322551,1.4791465,-0.39995596,0.79725603
1.2603152,-1.1857031,0.049046372,0.50383097,0.61529556,-1.303207,-0.98072681,0.21167399,0.54362871
-1.3879661,-0.68482187,1.1139219,-0.62515417,0.94829868,-1.1637476,0.33002448,-1.5472983,0.73962077
0.55155317,0.65108066,0.69575201,-1.5383856,0.55306997,1.0830131,-1.0248097,-1.2285219,0.67710907
-1.0638799,-0.80271305,-1.4336536,-1.1429158,0.015399535,-0.023231036,-0.54530799,-1.3655863,1.1536104
1.1936841,-1.0528162,-1.2887753,-1.1932979,0.20480773,1.0646793,0.31371955,-0.62696279,1.0697371
0.67728983,1.2493759,0.70169145,0.0006579774,0.93379632,-1.1757043,1.0714422,-1.1516621,0.82130437
0.27562476,-0.25938945,0.15251448,1.5282226,-0.29765647,-0.17699163,-1.1009314,0.79568485,0.85371057
1.3172795,0.82186493,-1.382334,1.0584486,1.3546878,-0.71734295,1.4254917,-0.44857141,0.98110503
-1.0414394,0.32293052,-0.12126864,-0.5359803,-1.5495992,-0.070858316,0.9047402,0.49668142,0.62585485
-0.95536248,0.031874992,1.2731135,-1.0690973,-0.80475373,-0.98165942,0.063195496,-0.036716086,0.74086678
-0.050524761,-0.80583742,-0.29211391,-0.37126131,0.45785929,0.1765934,-1.055487,-1.2226433,1.0448773
1.4598139,-0.69713575,-0.057059741,-0.90970024,-0.90243991,1.3587277,0.33631048,-1.1695171,0.69158208
0.29603957,-0.40136013,-1.3150256,0.50272201,-0.17175529,-0.14356612,1.2321212,0.14528566,0.76719067
0.62029776,-0.70348647,-0.26811645,0.21118528,-1.3131555,0.07514805,1.4308934,0.58654518,0.47857105
1.4576068,-0.53818357,-0.011573573,-1.3551029,1.3269714,1.1682568,-0.075373152,0.80979375,0.9969765
0.55787727,0.36805341,-0.37666008,-1.08444,0.49713153,-0.0053501701,-0.39280081,-1.5197087,0.95506147
-0.81014661,-0.39033877,0.0062729598,0.5133213,0.3299312,0.085058223,0.56905746,1.5303571,0.93115179
0.074981232,1.3509746,0.58714076,1.2212664,-1.0705237,-0.46390252,-0.94141229,-1.1947103,0.61165172
0.77745119,-0.82751232,0.98248257,0.10593493,1.1326224,1.1744771,-0.24489076,1.2470975,0.42639074
1.4335425,-1.2939071,-0.6176941,1.1567555,-0.69172113,-0.75119553,-0.90566933,-1.2940635,0.85093033
-1.5457598,-1.0076629,0.49736572,1.0908046,0.51246616,-0.21193388,0.26035604,0.55311023,0.81696745
0.37932348,-0.37257699,1.0391813,0.90465246,0.25253576,1.1741443,1.2289652,-0.36789997,0.53142016
-0.48047671,0.76597673,-0.47661416,0.71959705,0.78040988,1.5412974,1.4202459,-0.72734778,0.66587351
-1.3770548,1.4659571,0.96539756,-0.54098461,-1.245686,-0.072579766,0.030661868,-1.1758422,0.37224771
0.33207651,0.91347052,-0.85243017,1.3260639,-0.21788778,1.1282901,-0.15092282,-0.52850963,0.6119126
0.63762583,0.18514744,1.0831017,-0.29363294,0.85812764,1.417406,-1.5479055,-0.30152196,0.77274092
0.71162129,-0.97363704,1.1694392,-1.0416046,0.63415392,-0.37659397,0.65535321,-0.8619423,0.54065376
1.0138846,-0.16598322,-0.77103552,-1.304246,-0.22290366,0.69553078,1.4142674,1.2237463,0.85700346
0.77970049,-0.71470754,-0.78033935,0.60036568,0.22767381,1.2079764,-0.364191,0.84179816,0.98982033
1.4583786,0.98410322,1.4932252,-1.0350113,-0.75989177,1.0719908,0.32763099,0.20540157,0.54573493
1.3801131,1.4307701,-0.44390645,1.5157568,0.11959723,1.1828229,0.70123063,1.155808,0.66331707
-1.0636582,-0.59351184,0.99155474,-0.53963824,0.92746399,0.46797226,0.46659153,0.17773356,0.67328394
1.5674126,0.70971984,0.0019562323,0.78575701,-1.1473617,-0.89409122,0.9035666,1.1913925,0.58425999
1.3475521,0.4699765,-1.1681597,-0.92281246,-1.0451724,0.85216607,-1.3796918,1.2985009,0.59147887
1.034809,-1.1165833,1.4374926,0.66540438,0.085062794,-0.039322984,1.2639014,0.528813,0.38556224
1.041694,0.4934739,-1.2847627,-0.058284669,0.56163974,0.0068794052,-1.1837358,0.76741432,0.73901924
1.4445337,-0.63409378,0.15753488,-1.4522411,0.0090448911,-0.60950347,-0.21997959,-0.39570479,0.72090067
1.529719,-0.75181384,0.58541082,-0.49490727,-0.30875173,0.7984728,-1.0531081,1.5235375,0.34335272
0.040201813,-1.0485924,-1.2172378,0.69482663,0.95404855,0.18290146,0.67092864,-1.4779928,0.71066577
0.11494109,-0.85098406,1.3714862,-0.015927381,1.4452196,0.60146672,0.60104331,0.59556858,0.37549519
0.43588975,1.5193348,-0.60115247,-0.44489717,0.8574714,1.3995967,-0.34092402,-0.30692363,0.84098369
0.74407338,0.034462658,-0.072874921,-0.08982983,0.91942304,0.091238205,1.3160522,-0.74188115,0.35676148
-1.31157,-0.61864349,1.4490361,-0.34444822,1.1760856,-1.2599295,0.40162052,0.30715241,0.71573156
-1.5338893,-0.36484159,-1.0652985,-0.29435048,-1.2872557,0.31822977,-0.33178834,-1.1469592,0.69696451
-1.4170951,-0.30908264,-0.7498621,1.2671506,-0.078840125,1.4992739,0.51534334,-0.62340327,0.82936215
0.70370891,0.4006065,0.26103232,-0.16281519,-1.0621232,0.64985685,-0.77199509,1.2331398,0.54178178
-0.65057387,1.296126,-1.0712562,0.76211019,1.3514625,1.2805515,-0.38911219,0.57786273,1.1421564
-1.5457598,-1.0076629,0.49736572,1.0908046,0.51246616,-0.21193388,0.26035604,0.55311023,0.81696745
0.14893561,1.1140113,0.75503624,0.89070245,0.30049569,-0.08518704,-1.3811871,1.1974761,0.7691346
-0.14069718,1.5205861,0.43569956,-0.25452863,-0.35114286,-0.078510999,-0.21977832,1.427462,0.72355787
-0.061408237,0.039690487,-0.53413243,0.41149038,-1.4583338,-0.84442324,-1.4130208,0.8488164,1.0694509
-0.59460548,-1.3914777,0.75268548,-0.12198429,-0.41783426,-0.6142723,0.61851358,-1.5567862,0.61543131
-0.87796198,-0.97822239,-0.82100031,-0.40617744,0.22024399,0.99389723,-0.47880475,0.80011068,1.1841933
-1.0858651,-1.2197897,1.4023256,-0.072016775,-0.96842501,1.2022491,0.078993471,-0.4488742,0.20159209
-0.99292785,1.1109696,0.48774025,-1.2722698,0.7837097,-0.59536353,-1.0271783,-1.4392129,0.68350387
-0.0032460345,-1.2790348,0.3478825,-0.50340902,-0.35942578,0.088466254,-1.2792432,0.5802106,0.69866024
-1.5690585,1.2261663,-0.86025117,0.62458418,-1.2942648,0.08611245,0.45635297,1.1857129,0.63005673
-0.11627622,-0.54713787,0.63913813,1.1348802,-0.021142915,1.4847858,0.42808939,0.09798934,0.21349106
-1.2632038,0.75713461,-1.2350517,0.28187353,-0.56032382,1.0380158,0.25789204,-0.99530054,0.76537018
-0.19899865,0.41775482,-0.75074529,1.3884816,-1.2159678,-1.4914938,-0.31044524,0.34924363,1.1576779
-0.84387032,1.5561874,0.34019157,1.0342038,-1.5423084,-0.82049363,-0.55203433,-1.373093,0.73244364
-0.55163528,0.11090899,0.1736166,1.0563799,-1.2610272,-1.4241722,-0.48325962,-0.1554321,1.0266442
-0.96056652,0.23797882,-0.57944293,0.58110402,-1.5287288,0.63854258,-1.2322467,-0.013148417,0.74638114
-1.0852358,1.0757314,-0.079925149,-1.1297085,0.96407251,0.95231115,-0.26211924,-0.42865626,1.0346239
-1.1624739,0.77280518,-0.63700925,-1.3938696,-0.4912351,0.78560562,0.30554536,1.0080839,0.90898798
0.40295507,1.2768603,1.2729334,0.29462699,0.90640711,0.69799661,-0.72022763,0.96398652,0.79934016
-0.11796206,0.93268978,1.4804833,-1.3505246,1.5705981,-0.35140067,-0.93868987,-0.2620568,0.64134995
-1.5036183,-0.032612161,-0.41700765,-0.92567038,-0.53303884,-0.42486477,-1.0281,1.136435,0.66697881
1.0248468,-0.55446231,-1.1110785,1.0365857,-1.4730082,-1.2486722,-0.35231424,1.4357563,1.105752
0.10777847,-0.95487567,-0.14432752,-1.0774287,-1.17185,-0.26354085,0.26292406,0.88718093,0.47953985
0.96398957,0.32038465,-0.68709017,1.3672226,-0.22595106,-0.23475781,-0.26550651,-1.1331692,0.50636934
0.47597776,-0.12414063,-0.47285241,-0.21918822,1.2794707,0.53815319,-0.8769039,0.11977152,1.0604584
0.55914757,0.54006748,0.22695072,1.0232828,0.7227995,1.3256851,0.59621027,-0.93762475,0.24145238
-0.91024046,0.45529259,1.509263,1.2380408,-1.4098141,0.98604924,-0.3081902,-0.61093407,0.65256493
-0.94558537,-1.4024232,1.2119233,0.061540911,-0.49774012,1.452986,-0.93102414,-1.5466835,0.20367727
-0.78737653,-1.5272281,1.188353,1.3687677,-0.73534763,1.2911388,0.41172249,-1.032538,0.54336781
-1.2263265,0.019613381,0.95280387,-0.12486445,-0.49025474,-0.6706611,-0.93105285,0.84501133,0.63992644
1.3659038,0.71335634,1.2296778,0.27369924,-1.3933696,0.13641219,-1.0118278,0.74916608,0.49945074
-1.1364089,-0.28640903,1.3536182,-0.98440934,1.4657872,-0.98485089,1.5621538,1.1691233,0.54166762
-0.68440576,0.30503925,-0.39979032,1.2059052,-1.5327916,-1.2533113,1.5135993,0.78174369,0.41654069
-0.34924331,-1.497471,-1.395411,-0.82468754,1.5532889,-0.68646978,-0.4445712,-0.2510328,1.3609411
-0.248847,-1.4082533,0.31933541,-0.40481681,-0.07220077,0.92696851,1.2268748,-0.48410977,0.21101425
1.011482,0.076429912,0.68779245,0.21722962,-1.4210911,0.86776312,-1.2566822,0.0049230873,0.52405086
-0.38734034,-0.045103736,-0.91369176,0.41732054,-0.0020036733,0.61865017,-1.5554326,-0.5734978,1.0534869
-1.2888551,-0.36943976,0.40309684,-0.47574511,0.23984051,1.0335252,0.75714354,1.3760655,0.94980707
-1.3624479,0.044057904,-1.3445034,1.47273,-1.2297138,0.72711066,0.040721506,-0.95434177,0.90117448
1.0813479,-1.0033578,-0.75791249,-1.4947922,1.3296506,0.77837989,0.597538,-1.4163351,0.89220509
0.40297224,-1.359167,1.4864974,0.28952979,1.0619535,-0.72771814,-1.1176277,-1.23308,0.57177612
-0.67036373,-0.98207749,0.10474652,0.55454663,-0.81350001,-0.19456273,0.74193787,-0.59761658,0.50142254
1.1922097,1.2423155,-0.65175454,0.075649281,-0.1548216,0.4600628,-0.48011761,-0.26601979,0.86918643
-0.037459711,-0.28173328,-0.85130646,0.2507016,-0.54575398,-1.5027145,-1.3661489,-0.3039996,0.90605554
1.3359539,1.4091638,-0.6126063,-1.0600348,-1.0829177,-1.4397781,1.0708686,-1.4966544,0.59130658
-1.2203709,1.1818238,-0.56576537,-0.29756945,0.15025778,-0.13105697,0.36945981,-1.5513766,0.77961207
0.11745058,0.26166297,0.39889839,-0.4112941,-0.11384843,1.4447331,-0.74409885,0.49665644,0.80664766
0.53299274,-1.5499306,0.16792264,-0.7683935,-0.79884585,-0.85756383,-0.27767417,-0.76585631,0.71294643
-1.0396733,-0.62627844,-0.30910318,0.041405989,-0.38166384,-1.5051678,0.15270945,-0.38926994,1.017179
0.69662614,-0.94808085,-0.98441194,-1.1291834,0.77499136,-1.1193928,-0.56731286,0.40252124,0.50596105
1.1808102,-0.74082116,0.65807897,-1.3881046,-1.5376947,-0.85303581,-0.37634305,1.232954,0.35148617
1.2350999,0.4589306,0.82840939,-0.46725505,-0.018827724,-1.1842561,-0.0078128683,-0.85099879,0.59923712
-0.37644824,0.515206,1.0323395,-1.203037,0.82270763,0.17692767,0.2712746,1.2121367,0.70739956
0.66757793,1.4683437,1.4951848,-0.17297495,1.1350222,-1.3847737,1.2636833,-0.34846956,0.76307871
-0.59839371,0.27768095,1.0612196,1.0790471,0.58652909,-1.3583401,0.23625131,1.3096043,0.71528738
-0.78795265,-0.67127601,1.1611514,-1.3095439,1.5238928,1.4770394,0.98706815,-1.1549761,0.57485832
0.6924283,-0.29323338,-1.2715415,1.4363667,0.83702294,-1.120267,0.75951774,1.1808816,1.0207262
-1.5127379,-0.95584942,1.2961228,-1.108638,-1.5706479,0.8776345,-0.55190845,-1.2974158,0.51611307
0.75659869,0.20697838,-1.3522899,0.19560304,-1.2386383,-0.23483937,0.43255717,-0.84409531,0.39794235
-1.0852358,1.0757314,-0.079925149,-1.1297085,0.96407251,0.95231115,-0.26211924,-0.42865626,1.0346239
-1.5234016,-0.92101454,-0.44941392,1.4786058,0.34820229,1.2481851,-0.67676278,0.64391203,0.95670967
0.27364077,-0.7053734,-1.0451784,0.79766394,0.19226925,1.0015914,-0.7354006,-0.72006465,0.73521923
-0.67036373,-0.98207749,0.10474652,0.55454663,-0.81350001,-0.19456273,0.74193787,-0.59761658,0.50142254
0.61151379,-1.2046796,0.56126797,0.76041285,-1.4679126,1.0158743,1.4481185,0.0093872754,0.42206094
-0.78927365,1.1002627,1.0329925,0.50697297,1.2496104,-1.5440845,1.1174003,-1.2972939,0.44701892
0.56297169,-0.21276573,0.51194317,0.48552375,0.79612125,-0.15613593,1.46449,-1.2886284,0.12261533
1.5479093,-0.46353211,1.1077293,1.1606232,-0.33514716,-0.1627263,0.53758299,0.86903301,0.5016288
-1.4350732,-0.84984399,0.068488088,1.4794294,0.95853192,-1.3118677,-0.030530709,0.97458018,1.0233186
1.3597219,0.67604987,0.3982393,-0.67960847,0.74074689,1.2688872,1.1227846,-1.4806822,0.063220763
-0.99009902,0.2240439,-1.3569917,-0.64475247,0.78287625,0.83268144,1.1741767,-0.17263083,0.71942733
1.1173972,0.54410398,0.67948001,1.3819855,-0.58672296,1.0816481,1.5086252,1.164222,0.27793066
-1.5625835,-0.20606466,0.11811352,-0.7402019,0.04939721,-0.074401238,-0.41970084,-0.58943192,1.0265133
0.26282583,1.0221459,-0.65747557,-1.4471648,-0.13957534,1.5694571,0.56153901,0.42951126,0.88576398
1.0740708,0.81655886,0.55287899,1.2188087,-0.11551772,0.773397,0.42244658,-0.91024253,0.30567933
-1.5356352,1.0814826,-1.0308259,0.3475599,1.0442369,0.90576308,1.5085237,1.1776177,0.76638524
-0.31893464,0.94574574,0.81826566,-0.1953649,0.80565865,0.92588834,-1.0513784,0.62242148,0.93388849
0.7988045,-0.75371719,1.4479949,0.58489126,0.30494194,-0.53548191,0.33230084,-1.3219078,0.25878124
-0.83398072,-1.4034106,1.2389495,-1.0775843,-0.97547324,1.3378545,0.60725444,0.48975686,0.52059878
-1.0726361,1.2000608,0.31195568,0.97981991,-1.085217,0.89717886,-0.30047766,0.65684586,0.50042403
0.74861354,0.85471032,-0.87465498,-0.46757808,0.75086886,-1.5430479,1.3015664,-0.093766418,1.1234072
0.83556692,-1.0188797,0.56178035,1.5301111,1.2009052,-1.1381883,-0.7825871,-1.4274069,0.72588108
1.3934399,-1.4347363,1.4978956,-0.38514639,0.39771185,-1.4528882,0.34846734,1.1931389,0.53413593
0.45223801,-0.66271323,-1.2600353,-0.16801397,0.026489013,-1.4091255,1.4938275,-0.924801,0.923924
-0.07951503,0.073239309,-0.55839083,0.81665543,-1.5408282,0.85094237,0.28136854,-0.44426237,0.45633034
-1.3641012,-1.5550684,1.4403194,1.1680597,-1.4710997,0.92816486,0.97499683,-0.29073496,0.51113201
-0.62706738,-0.3612028,-1.5052909,0.83905513,-1.3390965,-0.975695,-0.69150929,0.84845044,1.357048
0.89077313,1.1015509,1.5496732,-1.1634298,0.98392945,-0.92921165,1.5068799,0.30552,0.72383107
1.2339569,0.44894876,0.17516681,-0.94802054,0.84368378,0.54907805,-0.69407087,0.84809861,0.80481829
0.98214433,0.80704035,-0.13756294,0.4847993,1.2635825,-0.49597261,0.33756952,-0.11435095,1.0914432
